dni,sueldo_hora,cci,numero_celular,horas_semanales_trabajo,esta_activo
55017618,67.8,82553884935366855753,373958491,29,True
74262113,97.2,86616718467311978744,582853521,44,True
26404820,71.9,00366699033451993169,488164763,9,True
60827712,76.3,04229997110703230548,985291255,1,True
18466301,76.4,41433978725244033433,933223892,9,True
18172196,42.4,40182936940150737671,380935291,7,True
36372506,12.2,83185031465264781932,671374654,37,True
91474116,90.6,50821268862056495673,893798758,34,True
86796367,34.7,12361100380443944241,829602177,52,True
92504772,40.0,50915667151523015242,273381216,41,True
18788694,22.5,83272678891819044153,886254767,49,True
20371671,12.5,69209510883071400837,866532498,8,True
87239599,58.8,95617628895528940628,455891590,13,True
37209211,98.5,43092514630920343507,356912374,44,True
45892336,79.5,47931898586922805579,530217638,27,True
47472611,56.5,99554807850511118487,813758794,13,True
30724918,3.9,29512265982272299677,290079074,30,True
82334387,19.3,94846111101252215166,554856773,14,True
55891720,90.4,39852499983540850404,522143202,43,True
80462048,68.3,71240192193694164883,963658570,26,True
61003951,9.2,38706586238176753782,964726055,2,True
11490450,24.1,13916591282216213042,579298129,18,True
44370093,9.0,63946593821043759730,352703725,19,True
68768797,7.0,96598870419973577924,649920324,34,True
62161013,30.1,82123759987629322750,221663510,45,True
88344757,92.6,72698163706007056599,443805671,51,True
93336799,82.9,16535051256825531240,683911950,41,True
61429759,26.0,89689338738977330497,316140098,20,True
60207827,23.9,10306819322257315832,211698112,31,True
85658093,89.3,65657876113896767190,479185446,25,True
80853938,26.1,17398606608751515622,329151526,52,True
61861081,96.3,53689000034963868409,225805646,39,True
94012331,34.6,26469709149426152001,360688499,52,True
58222907,36.9,76104629660227523601,987615980,59,True
97045560,33.3,17021658244210347085,296839214,47,True
37878991,17.6,00518173395433712958,257686434,57,True
66835011,78.3,49253654130455128013,642080860,3,True
93531086,81.9,68721192815085493795,553641514,2,True
97115634,23.0,82754793188762681763,595649838,21,True
51708196,14.6,53265310294135012433,855649863,60,True
35436108,76.8,37305046858540732012,275820567,16,True
92313555,65.0,83892655322144255043,953664283,26,True
24236546,98.1,09929581902763246776,976474169,48,True
22168649,76.0,99065228918546564667,511522598,30,True
13058389,7.8,36046356201758371624,519855649,2,True
56089717,96.7,09776793829697524589,370935181,4,True
70587310,73.8,24650345453326362840,254635180,49,True
68358705,21.0,71636606876012573954,650708449,37,True
88370365,8.7,52186143309488389535,466231116,21,True
47200581,44.4,45965197908395366926,997678035,12,True
50334454,13.3,05646318276927650561,999513158,31,True
43468345,97.5,55394264470246537234,558048485,54,True
77725670,67.0,21260047602180670313,574581601,9,True
57616301,60.4,41552666412147212364,953109768,18,True
80977221,25.0,67701008171318909594,783462866,24,True
43601563,24.4,78962562158104328495,971339260,5,True
44725796,55.5,38840021854630626831,214060927,5,True
54783703,63.2,78360147129493902616,489719612,34,True
94303665,62.2,26373077095466595060,810067750,36,True
36092219,55.2,19185588344479811575,923120732,41,True
84249104,97.3,20720707120077019695,656823427,6,True
52175358,89.4,23593502212380975773,265612906,35,True
77656652,36.0,92707661334119787932,965622336,24,True
33470267,16.8,38177127427673683593,792097480,27,True
86330012,62.7,73534606667490317467,581510658,2,True
51194246,61.3,31387419835812883924,294804686,51,True
11386888,79.7,88054492196856235235,555530300,22,True
52598570,81.4,00798537092882457716,273386347,21,True
25435749,13.5,62925773947859810877,848152308,49,True
45391605,15.1,24732878716394975546,370705612,51,True
57001198,64.0,94684172521209193072,368327548,49,True
74391476,56.5,51625625927408912378,741160411,4,True
75611371,77.6,31469500017405424694,413847085,15,True
41584587,42.6,84400456388667869065,673331860,13,True
15396776,80.6,00574666240719588007,484543202,21,True
63094675,51.7,08737774349970859256,748740652,60,True
46516177,46.8,59546746831674114184,784014213,30,True
23003348,49.7,82877716676626367529,299561407,38,True
88978829,90.5,70187107542811399737,693001310,4,True
99118670,23.9,39063745102418391774,938551374,12,True
18974191,32.0,85246519419807620920,372118726,32,True
55527858,53.9,93364160203568328900,494101160,60,True
57024618,6.3,26319490019688740769,794800890,34,True
22392604,79.4,02615010503300879130,699862912,18,True
97269915,99.3,72631109755516453862,423978557,51,True
60033100,18.2,32692866039310801040,346456737,24,True
63179041,58.7,94325846648678422805,388288133,47,True
35228101,32.7,02603712385084927299,472224655,55,True
64481195,36.7,24811888663782870184,346312224,5,True
12825476,52.0,97143214633770755812,919793856,51,True
47179371,40.0,87282545934387707333,238089286,22,True
51904642,74.9,93249835575413031473,352665227,40,True
24757804,63.3,71219587039869792651,211781493,53,True
65127978,51.6,27081684102929525684,577688945,19,True
90673234,99.3,19466193490045659189,736708201,52,True
67592056,7.6,09105723562845896347,589150062,8,True
23433295,20.1,18591897096993060629,861071892,58,True
54647966,32.0,91667466012107353107,586466204,35,True
15738254,67.6,87683893801893154911,481218243,42,True
98507074,94.3,11230665602462834543,371340370,47,True
32254899,10.7,53905741528922905963,525544844,18,True
99397711,78.4,16275997478465059469,454584504,57,True
56141866,2.1,02131521320359103116,268114269,50,True
86443775,19.5,53071864827999682061,844534520,28,True
92495622,47.7,93386656820064459676,317812239,17,True
90653939,58.6,91247067964191749487,582113687,22,True
30299751,72.4,14305998571495300550,748372780,39,True
41349604,82.9,79419570101355911293,559715288,57,True
52310370,34.1,74999712465319817607,772031359,24,True
93346090,71.0,39228638292955929314,569628113,8,True
36685891,29.5,43094641669262838430,512476938,5,True
61849672,77.2,50369116261486756114,416100925,9,True
37535843,54.9,79453912144215027454,689471611,59,True
30156253,6.3,51970108328115576168,913209965,36,True
81682472,86.9,16810579328025634718,482406142,32,True
24247474,53.4,42963571391844024829,269101673,3,True
28372140,71.5,74170327246616661961,422248965,35,True
13041462,91.7,84595772276171157189,844026230,34,True
39092993,68.4,65571216755379884895,668958699,25,True
19044254,48.9,47156205601449903372,935220681,31,True
59746139,12.5,19657594638071845672,621116915,49,True
40570260,6.6,98668874308482682885,579240264,49,True
50224000,2.6,67256223792777808450,712217915,55,True
41474045,85.5,01532975326734137712,365770220,36,True
29918901,36.8,66645727917627205587,948654775,49,True
81461340,45.3,66574815670755761923,843073121,51,True
58826814,30.3,57012892100339880427,526959298,59,True
23945130,25.6,47410534182860980617,344813839,30,True
70466278,51.6,57646433843171222910,470560625,9,True
61735488,51.1,96621694807387211095,551994353,21,True
20734856,88.0,70556919197198030610,739189698,39,True
92454369,31.8,73442780630498346385,829870501,31,True
75028247,96.1,33108688352353483033,621193284,20,True
73701025,40.0,07454491741746077464,382643714,52,True
22002228,93.1,59764410111330002256,814848930,6,True
47509127,64.9,08572676186230184952,796776358,21,True
94971189,56.5,68017755014179645301,754342208,58,True
24255338,5.9,44969310733920633975,241342477,40,True
27449067,53.5,50480879593616828800,951345354,8,True
24551797,65.0,67285061748042352712,777541035,31,True
81349043,27.4,89746137203988242712,222759158,29,True
23947277,48.3,84713379633592480386,353595499,59,True
19015328,43.4,68124603070453129199,667681159,1,True
19839421,26.6,82945726978814363895,229122265,33,True
27165312,94.1,58404334088236902668,981493888,8,True
77723583,13.7,70035780996352917815,629163820,52,True
57655906,33.3,53608761138417688842,633057120,18,True
30068486,61.8,84952291289211788445,991525894,30,True
18853198,98.0,35944051443186937240,837868148,36,True
40843052,5.9,00211640049509792000,526185471,43,True
89192613,89.6,59723915538493666699,912845643,48,True
39342740,5.2,06903673777174348854,430184726,54,True
32363691,24.6,24267309094864008182,331837122,38,True
91182139,90.1,45257801949709918135,430930151,37,True
57980834,5.6,39236341367583283686,554404557,6,True
92907612,86.5,92682970648100682700,290199268,8,True
29486240,15.6,35874588108523253213,637734632,42,True
22579398,64.8,33423446503587886617,268620876,52,True
51113414,15.7,91833694722426050864,921320799,55,True
20062978,81.1,86294246630397966016,495105229,4,True
69414809,55.5,07786956154740833357,843590277,13,True
25740121,97.8,72195019062878659421,795499451,49,True
76226493,35.9,40070775033689968412,735311073,52,True
53782021,40.3,05692374141353937910,272105401,19,True
29764791,22.8,10505141344627228835,372918370,36,True
98755706,94.0,52528133361141491622,228760618,36,True
19481908,70.6,54120768708106529550,231809590,1,True
53702123,64.7,21081171415099598464,375431798,6,True
56807207,91.6,65220053608223921019,371993841,28,True
83255469,85.2,00058377231776777367,262156375,9,True
82973682,30.6,20371630336772057337,937979567,40,True
50803672,31.4,85392892595139780109,645349200,55,True
95480891,45.7,32647422299768614844,396078480,44,True
22284511,97.1,06542583327453358570,572994571,43,True
41771327,74.3,63085176026004770795,575660081,47,True
32473064,86.9,36741193184064933160,392416795,46,True
40135665,38.3,70782772762205496620,964876444,23,True
50423167,54.5,53524001452799295044,579649071,2,True
52543473,38.8,73146070729312221997,648554994,52,True
70632070,14.0,73252222695325313000,590642522,39,True
78241923,30.9,22334324453969598078,414081328,14,True
62258999,29.4,03969445721199463949,387997689,11,True
79917854,15.1,82110641359627085896,467427178,21,True
38980045,40.0,32340229973305025865,443235524,55,True
44804812,42.5,54463942138234627415,796204370,34,True
19779168,32.8,58032521678472288491,229178044,9,True
58803424,74.5,17157414330050685851,759146320,28,True
84190156,71.5,59678092487114929271,536572610,6,True
70382298,33.0,87412803023488888766,377775946,40,True
44275789,38.0,32601341431826240600,563508071,60,True
69273536,79.7,43473734562829676649,725879325,53,True
94503138,63.2,80367362666673969437,499280308,10,True
42594553,39.0,54488651092253208342,735756406,26,True
36396844,99.2,26471486439577550955,632614563,3,True
15264700,90.4,52847966030073101774,438661196,10,True
67384862,25.0,40926706322746891197,684221521,36,True
88047385,99.4,43241957902256602333,859741920,34,True
98022628,26.2,04854929105744095929,821543401,19,True
73423170,66.6,25311715301528941784,787550613,3,True
65811120,95.3,98801239472453261609,227849503,20,True
96238859,1.1,75021421991039500411,435813066,56,True
78278769,33.0,22164223106161539584,674677983,10,True
96720038,6.7,28777896645408390379,922427573,50,True
94195943,39.1,88857726672906294439,525374395,40,True
79625386,73.5,82890162707041265627,783972599,2,True
17673680,41.8,98743817815082461232,457835592,37,True
88956024,81.3,12865159479526111544,255712472,58,True
38980684,48.6,14537675509303019229,725806847,44,True
23146591,61.3,33294893623621927442,358309662,34,True
26154149,44.8,80177890630808080146,583389470,23,True
30794924,76.3,46998370702426441171,868474383,29,True
89067396,16.2,95172993782592555494,311075422,31,True
64442015,84.1,48958803368379697855,436964202,31,True
20913490,21.0,92644424711791401294,996030302,4,True
21955263,36.3,50214096672470396431,823620720,46,True
23881771,91.8,86130217557767820479,370573259,41,True
59526858,97.0,93405045059041725756,297091040,58,True
32138067,89.4,28352170126755717173,254365728,48,True
41890701,7.2,21564655767476684044,337356608,24,True
71190182,90.5,27982414439980990809,455078332,30,True
34554563,81.0,10609247018427868002,862194978,13,True
91106037,72.0,53880655813279138710,566067798,60,True
46022220,15.0,51457549799800161223,361578651,30,True
33577513,15.1,77182128648650603965,616640128,55,True
65601287,56.1,76101919208045651970,925084038,35,True
80594546,26.0,45353143219309635247,718770247,24,True
69003028,75.1,56952342789789420846,586543146,36,True
48532174,92.7,70274215710491035217,799679342,3,True
62297194,31.7,38289504756487401381,683013876,43,True
17089527,17.0,00670674117943258290,841017880,18,True
54159360,98.1,30681339376437680624,759036919,24,True
96024334,25.0,10761219365719529871,742467192,20,True
13578568,39.8,97748476856468346550,819498552,49,True
36165701,26.9,24936519872829286228,835131984,8,True
59310866,66.4,82964920988595261239,384948354,41,True
22086449,88.6,43364173194298644022,710335091,58,True
76404782,93.2,96155352517559431752,321169783,58,True
15986461,74.4,11042863671527594884,388650130,52,True
37761360,53.3,31992841828589842339,357966807,7,True
79865787,57.6,98136131592242078636,251639534,13,True
30729037,78.7,42423858837415297290,361710235,58,True
32617832,85.1,22712975471373499979,947814974,29,True
10076127,84.9,39455880011412596268,818058874,53,True
15566731,9.1,77806537472068754159,993003654,37,True
16279438,7.3,47755769041326946440,586465027,25,True
50627100,93.8,88399133005665411288,770454293,14,True
91476273,54.5,67203351109547574272,695131473,43,True
76648646,53.6,25629195102318507021,711129760,59,True
52581237,37.1,74372012516869463334,368384258,9,True
11952748,85.6,81038268749565455160,445102343,4,True
35300300,41.0,14303137172472514526,572708388,34,True
59645411,7.3,55406028600227800192,223446862,2,True
65262298,55.9,67008399028601794085,922102319,56,True
35857604,38.3,36825375047921669335,511759913,47,True
13403175,11.9,24115753081125802770,359174723,43,True
14748956,56.6,36804950688021747138,942249447,46,True
16696309,45.8,08591296577020244189,250006058,32,True
77805374,35.4,25668748854370899295,445934775,57,True
65154572,92.8,00415714748020467271,528757996,10,True
16985306,61.2,73841682553375615575,967135467,24,True
12149984,95.3,80780441091625550518,549561428,40,True
93502246,6.4,80726268668403722107,916080077,48,True
45677189,12.0,43262962599622809267,370599698,38,True
31614832,41.9,42865901179835680456,530213492,32,True
14849671,62.3,10085820431057766306,613945991,56,True
17731090,73.3,77433577989936831713,495554581,7,True
15390751,92.3,81763016635293905346,261932179,57,True
13815671,80.7,58537473815757028833,620831452,30,True
72510947,43.1,28942944256002673718,694458925,20,True
63050545,44.1,70530064921073848470,978995825,9,True
61281212,42.7,36732881965060026355,336095643,50,True
99281116,94.2,30108909919007248472,342350741,50,True
11728889,6.9,26517251036525201732,276327501,3,True
19502969,62.6,92109125530048649864,828701673,52,True
35756371,49.2,14065450449806013320,944431085,37,True
28149582,71.1,35520815755152820017,528277178,49,True
56984895,45.3,81090544899139918751,483894931,17,True
44683779,61.2,86066969429562869469,264903324,32,True
44512903,35.0,58689186555358524081,629764018,36,True
24766002,80.2,40533372765847355235,684908222,16,True
96814342,78.3,30421079007682042055,519029794,51,True
16938356,40.8,49877056475736822845,680931455,8,True
87240927,12.2,92575306847602124724,937080400,56,True
19809191,13.7,74279284394817128273,737531481,40,True
12374295,5.4,60064158205303297617,867466548,34,True
64202826,9.5,21429999639812902329,244188110,53,True
85341275,85.7,15377976282521218911,932231322,51,True
69892822,43.8,23096592958711977290,636676744,58,True
45584608,37.3,79853526840690409918,755731049,54,True
18719899,64.4,57760076392518210489,416010507,52,True
56853163,48.5,27780259240605542524,419013190,8,True
79000210,43.3,24855594743559068530,637281075,48,True
50551310,33.5,88103685471958051077,696706328,48,True
14404750,36.2,73758186432963871712,668696935,32,True
30768647,28.1,78536829127687504072,264031807,49,True
49122916,34.9,06870064888481735536,413981140,59,True
37334941,14.9,53538053134107914845,844972252,34,True
59185581,65.1,37097654952914109285,941422231,55,True
35227477,93.7,12842491277077672814,836708386,37,True
33165062,81.2,82313801119013770121,264664780,19,True
48863848,61.9,84324531824575106497,433341240,48,True
62901326,85.1,06578946999304833593,481504327,17,True
92846800,23.1,60443139999210349698,959473114,42,True
47092232,8.6,97273674294310859672,828521465,51,True
98353733,33.4,91839574169330008562,421191762,4,True
61274511,26.5,19102673542218469924,535020379,35,True
15835695,90.8,63210963062352351168,559290285,37,True
71453122,35.7,21733323835447172146,568405186,36,True
55835819,50.6,45701615027314687520,277339149,45,True
17074435,36.9,94088260019113109439,439429157,11,True
32384127,12.4,64652879718080044010,379556236,5,True
74267284,63.1,56800391364759400651,240074270,38,True
12771440,22.4,44418067472957882179,977344554,31,True
23107770,63.7,60046491766834855614,716884171,52,True
74941027,24.6,13486727500002187784,573186252,38,True
91286123,64.6,07074057283099949390,723494294,41,True
77644039,99.6,13703194526481116438,227712965,5,True
90935454,46.3,91492425303308532246,768194536,53,True
48155449,33.1,24948078315775104262,897533149,50,True
83827271,27.0,25783274433838453222,590387337,39,True
38310455,82.5,27257245026623750794,432317441,8,True
43996066,83.8,14055997709619745336,990383702,36,True
75450675,11.1,59332891990443774318,519388410,45,True
79849589,97.2,80906141344445795006,643838816,20,True
42131453,90.8,54215267325454133540,314983183,12,True
49211919,77.5,11089112646640939533,761133758,31,True
34520721,90.4,96692208760349056433,466190861,14,True
20215321,13.2,96343010853831184095,416970978,47,True
43852490,23.5,38418117508418691313,653932462,40,True
95616633,67.7,85718531488488519219,363203054,2,True
48827928,21.7,59781676472678595038,586772430,11,True
69992007,27.6,99906832599740816187,756771679,2,True
25031940,26.6,89553633759277197378,916569321,35,True
55608049,20.2,98779674647109689617,947308236,57,True
58366805,62.6,62306697374746350229,757860896,46,True
10119976,47.9,83156966697634142406,346811773,34,True
12584090,39.2,28887795160240609072,546117330,12,True
39209257,9.3,21169625388239633477,288416043,12,True
69850284,12.3,35099312195009058517,932648774,11,True
68342985,33.1,64028562705171921667,434489659,25,True
12752770,72.5,90592834849154585489,424204907,46,True
18276595,41.0,38603684140806266933,889723455,9,True
98113601,53.1,57197360803702177628,569848322,41,True
45287828,12.6,96007611575587569087,224759352,34,True
49709918,42.8,32159991991135954590,622400141,7,True
20336940,10.1,37638494396719857586,377125678,56,True
98018066,82.9,94141667063726177562,271099745,53,True
18973747,19.3,78985513626857057957,496744543,21,True
39040693,24.5,25127670878460884012,683288786,20,True
31346351,99.9,79776990344412869148,771415652,58,True
61184743,44.2,21532594116800399402,211433847,50,True
81517796,49.4,26613296996788215787,735372534,23,True
94079403,7.6,76702526360792458002,426136091,18,True
65829557,7.3,70099308920348159432,424700700,32,True
77635766,18.3,08900117028189224406,213050651,17,True
37917090,1.8,43320159067499173058,216574268,17,True
30210586,99.2,51216898974861982518,393593508,6,True
25711582,68.4,34964934370253150107,774033775,37,True
96360383,64.2,98927117830155453733,885598112,37,True
72881171,72.8,83126250830777093420,637273606,54,True
35720093,6.4,12741695997034073846,227512604,3,True
41392221,18.6,97378495408948229808,688108917,26,True
38557929,66.1,69055324062748556059,442139487,26,True
43360073,97.7,94720643432760381448,439501722,8,True
41745869,8.6,87482182835861932088,860365310,3,True
52797186,98.7,35036741358730247243,812061050,33,True
47166534,91.0,38605724540112045322,559839662,11,True
29296184,57.5,20218144801088232686,733284904,7,True
94147073,76.5,66861579002857177773,897237018,9,True
68439642,88.7,12161351591386962366,418542390,3,True
44438553,14.8,61187792525704055705,222498157,37,True
88535082,10.3,91640035492649189179,363415231,28,True
63256542,31.1,73667482154125730433,941255925,12,True
35006675,65.8,21997184463641892716,586691240,17,True
59007336,25.2,13156864134927669328,527301562,33,True
54906713,94.3,71090531682649062331,368886737,5,True
49910699,72.8,93557007990825760955,826507219,57,True
33541222,15.4,70100430524316512443,844679460,41,True
78881185,18.6,59243950301416637388,686696991,7,True
37298081,3.8,80457367398156533060,333013533,27,True
61576521,22.0,16119548359734285450,971521199,55,True
30226369,38.3,06852194820724819953,784971997,31,True
18730468,63.0,34897118785408317094,569085007,6,True
67318713,79.7,07678092042739477497,983188673,12,True
75277644,1.1,46644045171055962806,372092883,54,True
89483087,29.0,13640400962953264808,669539373,45,True
92128187,37.8,69027226447576800315,224495954,50,True
60801159,45.8,12796310142329975164,314036212,24,True
23861643,51.1,29304855034757606562,263589260,46,True
29504762,22.8,25178352363825917217,693667439,60,True
48681971,44.8,20280351037829566892,959739109,39,True
81241269,8.0,14425341295153184779,266707155,28,True
60362766,12.2,38173126576787486166,699159532,46,True
17219407,53.1,45845602275212243876,845300543,46,True
14864918,41.7,05709602294477038522,848279820,37,True
89548081,62.3,03969283497973717038,465252968,44,True
16321982,19.8,13153401425222286308,791820528,53,True
71715055,76.7,99657087581430888843,645903377,20,True
69456842,78.1,46934711029735037772,618696359,26,True
47442372,6.5,51502123753029848572,821603979,55,True
38575539,39.3,21459426866297627150,542700003,17,True
40382340,48.7,17254095439115029643,431711681,2,True
97261410,4.7,22897092093087145330,525635587,4,True
91533633,18.5,78434852387480023201,694327682,2,True
33935625,46.3,54006537425087122864,242289970,29,True
66894051,74.1,94636665237245203132,642114252,45,True
53761770,73.4,88401065768836005085,771710220,26,True
15982173,57.1,88070163446105137684,645453722,48,True
92446229,7.7,35497347116218298073,838217983,43,True
68593108,72.8,70727802069082095099,365478289,16,True
44907492,48.0,53647104318736151773,477057838,6,True
66144972,18.4,39437806301878335944,349585213,4,True
35592794,56.7,98608938145910795076,945777296,28,True
19832754,69.7,99008269599778815016,265258867,8,True
12803777,18.7,25435172239456640113,719400772,45,True
96832144,18.1,45113137510343634390,714373567,47,True
21735766,78.7,58200849976396675692,661576620,38,True
29702775,2.7,16017917054335831433,881959295,49,True
43156495,47.0,92758342091768570143,425971426,41,True
58155212,46.2,94900020852228360233,656382694,45,True
77738175,46.9,30327744536436485247,217067835,59,True
85422894,1.3,69290569916937870866,592254255,1,True
37570400,27.5,37353008905919248359,788497002,4,True
66301617,20.0,20354053060686025817,611403369,57,True
20625141,25.6,85889080611691917803,237262948,49,True
94779518,35.6,26399006057605353064,282564180,38,True
80889368,22.5,83189063908383197630,615011670,36,True
59485616,30.1,12213458034306722396,837490084,56,True
44567124,80.6,80910781199781395284,885763150,33,True
46744576,63.9,33497941042864550201,436170016,31,True
95392288,89.5,69180292768038144190,323329421,4,True
36115757,9.0,12270135512624115190,614061941,22,True
53782122,36.3,65772346674351757386,589925773,21,True
61681701,51.3,44138106699442786038,975808375,52,True
66315473,99.2,27767089864471480457,345764346,24,True
30399227,78.3,81829530740998952176,822356980,6,True
12677776,99.8,27537696638534409499,866371374,52,True
17872667,71.6,99146192534984375022,317613168,42,True
28659327,8.8,23700223825420231927,366318879,56,True
42748768,83.2,83356860735845392366,223432974,54,True
25928928,64.3,57536161351702349896,238324848,18,True
86827887,4.9,38943053641470103353,652509790,48,True
84179103,24.7,71541443711808281594,336743758,54,True
45785401,53.4,22320667973755631436,876978391,12,True
31121387,39.9,08526794845881315208,483495345,32,True
45169764,3.1,75332857499351020745,582094837,10,True
78341281,68.6,18931796993844316156,577042618,46,True
47397360,70.3,91042193089471323432,879786271,51,True
17425759,14.5,21289033566181345137,557482096,48,True
78717569,20.5,60507755594139705492,239923038,33,True
60963308,53.9,12033191500691538278,976637087,28,True
33809016,17.9,47382481634007768675,755916215,37,True
90739312,11.3,19772179118289654938,637083320,31,True
66269193,57.6,88444815482906168892,580915031,57,True
67487645,28.8,66724107931245991387,334986002,36,True
25642052,13.0,81092528020134017819,322301703,34,True
33254805,87.4,62022032309532699079,712297762,33,True
19624188,48.3,35210474090612696875,710623701,34,True
40545910,52.2,46906783229258238032,712517771,20,True
12222692,50.0,85128011281329702133,992922547,6,True
36917106,98.2,68235999779399319720,841705316,14,True
37854955,3.5,27101299583503814216,718120862,52,True
44924146,99.1,91329861053004115113,238368733,20,True
70183381,38.2,72755402941124624730,859031645,15,True
29480479,16.6,72296611443821759682,761191664,50,True
81193088,3.0,96560472755520392732,774256378,28,True
64082185,12.6,44176515021950415856,692046681,28,True
88423555,26.9,53706852806340353933,285333557,27,True
57248065,75.9,67528261802623232508,350095608,20,True
90572618,39.9,10081452092868451987,761969284,8,True
79661397,25.5,52970678725081955390,640491876,30,True
59260834,37.2,73702786966788324841,619450621,51,True
49125060,92.4,17137150872420838772,551057752,41,True
60764198,59.5,08895604014179705687,682347281,11,True
19756729,38.1,09817391260640653769,520632322,5,True
75879634,82.0,06997360111277399555,643534140,55,True
34392205,97.4,96909991199819595202,235137076,39,True
26844763,40.2,71381286722350811798,988785995,21,True
21738549,66.0,44989081778679446656,674875135,53,True
31374363,29.7,58841986624799035654,819902188,14,True
46043970,52.9,46901839113102738700,453975779,50,True
29381307,14.0,64836963817631727539,829348750,11,True
35621169,54.3,37707707241100040279,260002888,57,True
86650631,8.2,29155136980799272660,611390740,23,True
65658220,34.9,87223550824630292599,924461530,5,True
59852211,71.3,61852934505015379730,529405105,10,True
34135172,80.7,41467062340342110387,548172018,16,True
54752327,39.0,81386575995722285159,776069331,21,True
18953753,20.6,10915500622907659781,256978903,50,True
94902980,64.4,45750162370706406669,378872108,29,True
97325999,25.1,00811872407618172466,473373985,38,True
48409827,41.0,66490964028910339782,363859643,37,True
93700634,32.8,86675586717698152349,727973392,20,True
73611318,31.9,28836217800482925422,762616250,23,True
26855688,8.9,66181378621493786271,576676251,20,True
29552431,23.6,64431537740253525860,732366364,27,True
43802467,58.3,50190373283817377976,565024285,49,True
54967680,16.2,28453565799180897765,538255269,15,True
94772135,88.0,90145852224739503858,214145413,10,True
92163753,74.0,52573255291171906672,722511215,3,True
98756236,77.9,05490251374575173082,729331190,6,True
24579954,75.4,73704246927747833389,836943474,59,True
51614182,82.0,83002096428802456646,251610965,55,True
29243524,59.9,98295232562396547267,727382971,56,True
38481916,18.8,41590649390589825715,566803724,2,True
88629619,62.8,91332462294765576400,558487430,30,True
69828154,93.0,00999762862864402304,987313892,17,True
73619788,62.0,20007777239658848980,781818635,9,True
59217021,22.0,54234106116205138731,530253888,22,True
54218759,14.8,13802292675395848491,592767512,56,True
87811426,98.2,81106669933700916735,979835781,25,True
95460527,92.3,28756200599829583759,883708548,4,True
25407361,5.6,02513145770813953094,945192229,3,True
86483333,13.5,35459936200909077979,386781591,54,True
31051195,95.0,14567761614137807161,836865268,44,True
13049031,18.6,37812322131087127609,766137599,40,True
52967843,98.1,36504371758211299526,478735424,49,True
38377001,88.4,33535871753291054172,565695073,55,True
74720142,9.2,45831816822621737700,534282563,43,True
59723024,45.1,33670891840948157373,858881980,23,True
82970482,67.3,68243870793421646030,815831450,5,True
86559300,91.7,39111900708792058938,652751025,18,True
35637687,69.9,81556095892079490640,723725709,57,True
79372748,1.0,18463939557727043133,262059142,42,True
17857558,18.4,94365562700946325251,239058577,3,True
32220548,58.0,42341811177316081479,555150264,56,True
22050349,0.2,97798004519080812246,982573450,35,True
92361357,62.7,78607714640831602299,528401567,23,True
48069580,19.6,08998846219120429916,994247629,3,True
83322593,45.1,77944130566052414093,567876967,25,True
67771655,92.7,44824852178202320213,224851828,51,True
56217853,13.1,76435992809300089133,364818288,26,True
70637482,90.3,81667017549547420737,474591800,17,True
81854469,40.4,81777911119273985854,215515204,14,True
38599598,95.8,53254092419211383540,735893624,38,True
37318185,35.8,40772021245421570875,345200715,16,True
77895873,65.6,18613878592456455753,535304819,36,True
10002845,81.0,50387215034022816329,270531331,38,True
50396314,5.5,21609261097072679633,392174763,17,True
90837095,88.0,99817951657039545653,531223460,42,True
89595074,5.0,21290619034196636949,591736254,37,True
54568972,60.9,08395388223963089184,581402153,7,True
37694602,15.2,25734045137439026009,440883101,59,True
62134011,63.0,86755557940283445911,595661833,2,True
62423803,27.4,83316059061164865662,629833722,54,True
65873580,83.7,68575688006976700896,443184680,27,True
90039680,79.2,61262486810882823208,230078910,42,True
57484561,87.0,74946257696182904707,929512658,59,True
75144234,18.8,93866819650701298427,280518889,51,True
86850932,87.9,38719434661192532459,681180499,33,True
24709156,3.0,16402389152171021859,826653306,41,True
78231363,70.6,89490426976892182865,212777963,5,True
62894962,37.8,31941600328554085389,428045492,27,True
98822330,32.1,80007330088788206724,698450072,50,True
30860179,87.9,07275584299398974760,446361965,17,True
53989304,62.2,72257049490990302813,375871134,49,True
83151976,62.8,60840314038403225073,315716230,54,True
84028551,71.7,34724420597449492568,837951990,15,True
34414345,77.3,85579335462339379773,622197153,49,True
72991019,28.3,76583665920073400297,634039442,22,True
78850102,61.5,75706967819572232283,530850719,13,True
53457619,9.5,07301044204233616871,217741388,46,True
78726033,69.5,87862444150150505231,965815123,2,True
14091146,56.0,34697262423594733959,479959576,46,True
90459589,61.1,56697829612039655884,257296361,5,True
36705680,95.4,82195210749478345338,677185676,19,True
70328034,75.2,12339407725064770810,477188259,52,True
16107070,20.3,90937937873441466282,345955777,34,True
43547192,90.5,82504521537807915130,822604176,30,True
66224901,40.9,16092173788210249354,973054030,19,True
83410049,39.9,91951929780244526980,476810437,29,True
45133982,2.0,14120639448818640579,266885812,40,True
96417675,58.1,05853457732154752446,367403285,21,True
76709426,30.4,87594891834590725160,753927279,34,True
23790425,66.5,37002632191972361938,321329769,46,True
94685202,3.0,80750669904241095701,696106175,2,True
63590281,33.1,70513995952337694282,724372191,28,True
82926979,79.5,19118844975457767314,430624153,5,True
19513757,55.2,46574138273854408303,864555449,28,True
53413775,95.9,09286322753600557972,573488180,35,True
73216454,29.0,00027619384155392134,556194959,45,True
