profesor_dni,sede_id
74806224,1797
60399169,1376
66759366,899
19504269,1800
76289009,1449
34341716,241
63176731,677
70388433,390
71301751,1480
87323247,1977
78676519,1760
38099605,1848
24245621,5
14291086,85
63795171,1946
91696942,520
58629127,93
98042874,697
20635261,215
37027956,1500
17408881,1118
15072261,1008
20732256,1626
13205364,1806
47172455,5
15179769,912
80981717,544
63177449,123
39027052,597
35982404,1903
34489181,1789
90557229,370
92643289,908
13346208,1444
91191391,1463
81732717,1923
15869714,724
93297587,727
10190033,1687
72617157,343
10155522,501
12227898,677
43037549,777
65665772,1707
99279511,965
23975715,1919
66823131,679
62070376,1770
69736978,1200
88923916,459
75496660,1107
31980683,1271
82134878,1098
12741003,1271
49063998,1134
46939909,1918
50147738,970
90286588,915
80126022,1097
52114607,1185
89006554,1727
46704513,1908
19725717,1025
78313832,277
22733736,1494
62778151,31
18606086,1744
36338379,1031
98850547,380
31531903,231
17430681,1963
58388778,886
30611934,441
72325254,1614
83666467,1584
51220264,1912
18198516,912
17565596,1184
22682326,1700
49473443,896
27174999,418
94500977,458
73507820,71
11385751,1413
10194874,407
93296133,383
20450703,1626
24150739,1125
93450317,1632
52252591,198
38142864,1212
19587472,1553
17402302,1562
53497246,431
44148449,734
63524534,1049
70030451,633
79461326,1616
89588166,1243
35430185,761
91836066,811
71449630,948
93849093,1444
71787365,1159
95732851,623
87193819,1100
62049621,561
19832084,807
31964954,1724
19666036,1912
25398297,447
15136272,199
35959544,1127
47483273,172
50730655,1736
27385894,935
98916728,1259
91530141,130
55598032,941
45426387,738
63003414,927
20310706,1891
36016003,540
93052506,118
57126048,138
21882967,1842
81245810,396
12764836,493
82201903,252
83053526,250
80488330,457
69537526,51
74195115,575
80039043,213
83220398,480
27478710,1613
10263719,942
72151013,1375
17277948,1618
12086763,241
34250565,1965
18572964,1501
10664226,1640
70639354,347
29083799,958
27648112,1938
96668553,406
96907272,1719
49958860,1410
27603765,1478
65503461,1824
41961720,1521
90544122,1955
20742425,1103
72058251,919
56861630,1409
51754124,60
65227068,481
91226465,639
70309234,267
85774565,1401
64798129,1800
38200307,1572
72271488,757
94314824,1760
50816264,665
59854910,43
62627328,1878
20869571,1277
74041603,999
78380347,1033
33231062,1249
40638871,991
87391673,945
48438318,102
38827508,113
12750140,1962
73217545,82
90409464,762
93479381,1838
96807651,1892
41608801,793
89233108,1071
43479929,1428
30947435,111
36095773,720
89870128,188
89397557,1469
48980219,839
41291655,490
70943528,768
53575542,1847
23141855,1071
71212846,1403
99550835,776
62043094,1752
63553158,1948
84893147,1361
14792200,694
64077257,1925
64873488,893
38430255,1355
30529656,819
25186386,1619
89660176,131
13770295,1670
49684721,137
94110866,1584
47015146,565
26330034,1438
52703526,145
34900059,909
41731174,287
90671149,341
63965640,1078
29293346,446
52280013,780
87456524,490
34473607,640
53743216,1209
25010750,2
14824130,315
92084681,1665
79061830,800
46056387,108
69787487,910
69571542,284
11565435,959
79614790,349
34107846,1589
78355168,1291
97370355,1056
29689010,1650
75827342,1939
88150136,1778
14322919,704
88969592,255
45093634,425
88664224,452
20373847,1364
47571818,936
33703554,1843
79903765,896
25891451,1173
40021425,1995
50060875,1827
83348979,1415
11718268,170
64137626,843
19387453,497
54874777,585
45213763,1094
66701296,507
44544257,281
36801535,973
24140262,1081
17037013,343
37062369,1782
35315694,1285
68066905,1798
12952223,1740
42017293,1166
71034391,1199
99330042,743
69695939,1720
60052577,1777
92289240,44
34245744,549
61222128,800
41187806,443
77879557,1510
48251323,427
98873619,638
80364649,1030
85565281,1267
96545812,661
83228273,1118
50720565,1209
37622492,134
29307444,1186
29401379,1105
66163078,851
50601324,802
93819220,1645
46645870,1091
53685690,457
60157257,650
67267041,11
76596876,1236
71605614,1406
71247397,1632
50619028,1179
92727331,575
28599848,778
87715556,1167
34697509,533
82930987,1146
69180135,798
71767701,401
65608592,1173
42386282,1290
32861162,1717
76639740,1077
39064959,1796
93102752,155
63923659,154
24427109,1401
73951377,1790
49464451,722
96258314,1345
84341675,1102
44874834,1355
85433437,690
59029596,960
35390335,1246
85648755,1114
51180288,1162
21111073,702
33673950,163
36881235,1755
29190350,1017
33105562,1783
49521522,814
46809883,975
76325134,571
21966393,1916
37683100,665
59131843,762
10132759,1504
64206965,1737
70384440,674
17172900,1127
74069951,846
17028068,1840
55193000,1957
43200388,1644
41879348,51
20797012,607
85322287,208
33094476,1560
84904218,677
72818515,712
68561796,705
37598481,860
43576437,128
61236336,866
25284373,1812
49706660,353
81998662,147
11881701,266
81131569,1121
32091383,633
90626006,1879
63190511,1246
66627681,1519
60954373,1737
30190863,1566
98885561,243
14894670,1278
63545542,262
57775540,1512
69207410,995
53568512,655
58490741,1458
90435971,854
29407542,1916
97014062,109
29088440,146
95682987,100
54274643,704
24370308,269
52342573,1907
20885912,910
29667913,1953
11623582,954
87716440,706
17276669,1434
35943377,476
86645393,141
97742771,255
30373489,672
37827071,1348
17472143,414
74390946,1757
78378332,611
50530727,565
71143976,922
16876805,1237
33604668,247
16636311,1571
87694023,1637
68169449,1214
18734353,19
49721922,1564
26762870,766
99267983,400
63054556,716
87891583,300
60206474,960
72435819,474
88020893,1107
52866917,338
76246098,1191
13649799,1182
84553275,1806
52062666,1065
11868604,239
74301206,253
18047418,138
54306958,1902
54476618,1051
98850547,81
73224094,1190
33105562,399
12285608,559
31339983,317
84179011,1718
79807231,735
85610211,1554
45303252,433
19902214,1449
52352767,170
42549569,1834
30013307,1043
95179956,274
18227826,1608
65608742,1071
69689085,1467
21819198,768
53309054,1578
64775850,1206
33628645,481
95625270,763
64649881,1551
86561252,1470
47752693,1218
67660261,821
46837000,1475
69140326,1428
89836326,673
39479474,741
55193916,1541
87106391,679
27512234,126
76353069,572
29273582,732
66325887,118
63332730,766
31573002,1793
17494984,1055
82253884,645
73556071,863
35139200,857
27641301,1980
92663450,1964
96516513,597
71273527,1016
24873151,842
33929229,1374
89808651,221
81902366,697
43209822,654
31963069,1847
99114273,1400
84887026,1424
16015528,729
33970177,1968
49823009,1913
33946508,704
45680665,557
73309199,1915
91659365,616
57226102,788
11204330,1681
55091334,807
11026312,527
34207866,728
78605228,1494
14778431,181
95467997,1487
13403080,389
97011695,1765
86732151,555
53548734,1774
22765234,1868
24007447,103
80869365,42
10825354,12
82649961,0
88398186,586
64081783,698
20732256,781
75309886,474
98414362,356
21120248,768
36369110,1307
15537186,1388
63131884,620
43993705,344
88730169,1534
84601616,909
95177673,1380
12111746,1629
80461585,70
70069669,1353
92728818,677
37135633,1239
37507542,987
60767983,1522
57567119,837
40148084,1595
26564630,1279
36121162,1775
53439280,1047
92567669,308
12930409,76
91363451,1306
98702223,1896
65692367,404
37775713,1831
91807786,1555
59372222,982
98737014,883
79386191,62
44461846,1237
51609526,992
92089859,1401
95010731,1645
19806347,1127
85557934,1516
26350895,200
33295480,1544
20658828,1677
67950390,197
63634254,258
35361212,181
25210451,862
32590575,636
68415539,854
72591101,15
72563383,1412
87380806,1263
24585169,121
53976050,498
43849797,1548
25222696,1550
54351533,137
98137399,635
41950844,353
77153378,322
15097223,882
57725251,996
74099025,1042
79006167,820
46035855,984
63594229,1381
88088779,1272
49564220,1871
64097036,1860
84536114,930
12343725,1541
29839585,358
74546726,429
16566489,939
45856280,239
82453904,255
73571888,1101
70914131,1935
13870566,297
27904730,1619
50421418,1877
74129857,895
92980335,721
12644120,838
95099318,9
73522482,1152
63541071,1903
56083136,745
63191110,116
24597255,701
93743902,566
19759986,48
60904664,883
45637831,244
66246195,1561
25243317,159
69317254,1858
24039171,1204
33551326,753
76004096,1199
81745168,1178
53625080,1329
86448680,604
30614748,816
50908221,1061
10783624,1779
41172598,437
77252764,744
26110781,1186
44583427,256
52179281,1311
93406402,1923
99268132,855
82763471,1824
41455945,1928
21713692,1418
72670135,203
74757060,383
42143589,582
71026287,1070
43775421,1721
69739004,467
30345571,760
61254050,1869
85973454,1062
20728664,1331
15756849,1273
44288642,69
60385778,918
66199442,0
67632843,805
45205554,892
31091636,1159
48284180,1598
15601921,1587
97235597,222
68728959,798
40794570,672
16985432,1655
42626513,36
29731013,1365
23731542,1899
38430255,1966
42754810,798
18570546,815
93450997,600
35329603,477
31466575,1555
67281350,426
24245621,556
54058429,1803
25248919,1964
87402154,732
53950749,1908
53503153,448
89511993,820
40867028,1056
81161020,1209
14324990,36
75150647,879
18810742,708
59029596,295
11642183,1833
72991530,1017
54633153,1015
84338343,902
65120189,742
71449874,1162
48533358,146
89221951,812
87497731,844
99088598,1079
65716036,1820
29465276,939
69123369,1742
82677054,1564
61982505,1328
73122986,918
94169323,361
44739399,1422
29767741,1755
29317626,520
65788780,881
67321470,1713
71609128,1423
74533306,1767
32191836,1933
57507235,1291
80777419,273
25142910,591
29353401,1529
39889389,1227
63630971,377
59516423,555
25729089,600
30518994,1866
26370781,1831
50137408,1308
73176800,581
67281350,559
77046946,73
71969459,72
35550000,761
79588302,757
14065480,6
48304411,783
45670750,141
31096247,932
55750076,816
90154896,840
54381953,894
51658874,991
12144442,1710
69101127,1353
53516509,82
19487618,826
64499180,145
76175559,1703
90551513,1216
51108722,4
44503593,610
43299248,1300
52702034,771
14065480,1223
82108293,33
66135218,717
13891584,1440
93552129,191
81861269,1595
20078145,1255
42386282,1698
43982781,1078
47914595,1409
22367338,1383
50625232,1629
13841145,21
56601992,1831
12069927,229
38284861,1524
62904455,122
15281196,1539
91576229,369
50127615,941
72413949,1484
13776106,1351
53729461,902
87518934,1217
70378937,198
97332121,260
92343759,1395
17018368,99
79911919,1203
43780424,1433
32964695,1561
14701327,479
35173395,405
30427633,1836
69576519,228
53308747,1673
93583388,1648
94086467,1372
48926432,1568
23670006,1093
99605840,1716
27328680,1583
56216561,563
26516970,1715
47836694,1233
30214731,1294
23640435,1709
18266051,620
95875524,1680
45671244,778
94929587,771
71172190,501
53869614,396
11902935,1829
11451229,302
35104985,1059
27459650,1470
55743065,1102
19771546,475
93577870,704
51328206,1274
12209504,1351
48847067,1554
42499600,1432
31318861,560
80023907,195
96268693,797
78958086,1356
60272106,477
80199766,1853
66182063,1997
87071270,1597
19979723,1421
95817379,1295
84748135,1298
37004351,520
39023539,790
11764469,223
58152359,822
70442597,1046
67114518,1576
28118308,527
96455543,515
13228473,802
13652748,1083
15535234,1784
38304817,652
77368558,270
68806884,858
11270385,547
97099083,578
84003798,1185
61183322,1006
55594640,29
45831981,1629
15787483,694
58851549,242
85890873,1633
97274980,1043
12892882,517
89163175,1974
97619081,64
88289652,1382
54249818,1148
69865673,750
76282794,1120
84000703,568
21590382,433
65524360,324
79622630,1974
96564654,251
31116911,1381
93084684,1596
53906536,77
54476637,237
98027434,365
10028331,311
94368777,1963
96144029,1660
24164182,81
13279622,1035
33626188,595
42812229,695
32704670,479
84814906,1347
58367507,1892
81304695,570
53222444,701
55863405,1379
95392927,1679
58845011,1859
67232596,804
59996167,813
59047614,735
67859681,1767
88564694,1628
27102760,1853
15275324,1561
71688463,762
78299907,1388
63817690,1049
68996517,347
92965429,1392
18294961,1598
55867531,1341
11423692,1915
73992614,252
45559843,1338
84506374,910
41798181,758
13813481,837
88173175,1708
83365465,882
90108359,1776
25541866,1981
19619320,1390
76780429,993
63124726,353
46909338,60
10288288,1630
34876495,705
91132766,716
97282291,493
35857216,959
28852539,1398
11010859,215
91170390,954
89884420,813
89564031,16
11463444,1818
96785133,159
11582869,1445
98782772,106
76470774,489
15037458,18
57274218,346
22104674,1408
87541149,898
10284850,26
74011732,595
32367957,775
52368563,633
87618911,908
28351061,117
27167128,1941
20123260,406
20633667,1311
51349850,395
35384776,245
41065122,439
11052632,585
78788347,601
77772799,8
99505281,1411
97099083,75
42038423,168
74173249,1301
83825453,1833
86344338,413
87227032,93
62580831,408
60517544,741
32678896,45
99971414,119
99143323,766
64540857,258
14515112,411
15635673,1011
67460117,370
78159261,1864
62301186,314
48115287,1113
54389387,1944
42820404,1607
57406277,980
14564874,546
24098411,1192
69902133,338
15198941,1049
48342063,1226
44398099,48
11305519,13
20731047,938
54303289,720
42906779,877
79586317,1463
94044793,581
40483550,1731
66184322,89
86319809,1432
53133235,454
72328030,1697
13253160,668
52980005,1385
18102944,470
51828614,1511
66125027,1715
96529902,1782
35333653,795
23461628,1902
74614182,714
80803684,393
30099596,1860
35580950,889
71688463,1727
81343357,1475
29941131,1022
94308810,911
53811161,725
99347389,27
82327821,1895
11470130,1387
11694543,419
12686889,1643
34357791,678
98931046,1819
74273646,368
26645250,1179
11814418,917
42296980,1835
58649370,22
33641286,1621
76006164,392
93126309,871
21060843,1205
82505630,299
28802956,20
69685881,502
83669813,882
35800390,1268
78967801,411
77153378,1942
62588740,1726
84691585,1805
45193791,1172
17469808,985
90583465,671
10865936,343
94386862,123
98448426,1690
21781507,957
68508612,432
85157028,1470
80583989,1256
34753557,1669
51330565,1064
13453846,1304
71978598,1946
99172471,112
59376961,1820
67023589,912
18344269,807
96167910,1724
51150146,1177
22846654,1034
10138888,376
23450833,1163
78377456,1189
67414245,1020
33604739,68
23770921,1269
44625288,940
51206488,558
37818631,1994
24004176,817
43762891,495
77172718,148
85409811,61
45072770,1088
42925281,847
21805668,1655
61174610,1930
71180864,967
94421852,763
13498231,1091
22943904,1719
47001534,887
95345569,1509
25349411,172
12699562,1751
96357725,932
48671974,202
15372992,1444
60588165,155
34160934,1109
10367410,1693
64882518,1446
75937057,1478
93937692,1296
69467404,1240
21664221,135
81900619,294
57014849,311
53080974,302
56656915,866
70424061,967
87671860,851
16394794,719
27478710,1003
28686299,495
17325227,941
89000234,1603
19387480,21
36779639,777
70849432,1658
38224441,1563
31901905,1685
63303741,908
83396505,362
25610323,886
37964635,1538
62711551,844
81461394,140
90556933,301
32371568,1505
87621823,1131
52389386,1619
92632116,1995
80829890,1528
76829691,444
45244182,831
35636350,742
16392560,1207
87242548,675
67908607,107
77521362,1829
30680816,1847
81025620,1988
93790223,848
18725076,460
82021366,915
23215650,44
92343759,315
60248913,919
75083276,1833
40609056,1198
79089712,931
82368404,1748
55113480,1325
45719233,1666
10489890,1766
52468565,567
93569389,1426
32773415,169
62922195,1650
39849692,940
61254050,1007
26302300,284
28008121,127
41649781,1475
95780848,1215
86769991,177
11644539,890
40120438,1483
66228435,133
36412936,1388
99807647,343
36281744,1414
40434314,938
89539755,443
39643745,320
12203494,83
43184978,163
10679113,438
62403865,379
47271598,1278
96225096,1110
10272718,194
40329173,1095
71280619,809
48596829,546
49891186,1838
62849759,1447
74201404,1696
32791355,986
58444080,1962
41080798,1099
94268216,1568
43575073,1948
68448063,556
85841398,1213
62510687,1785
22922740,1708
55383054,925
14351799,804
26837503,1692
36686585,425
20562217,632
92693006,209
94557825,1669
67664215,1525
41474728,889
30773656,702
62917952,222
60285716,1562
96389553,311
67264040,599
48414459,281
51474737,1575
38714489,1644
90744281,255
24073583,61
74345323,1956
73275881,16
95392094,858
42115609,1545
93790223,1164
62974411,642
97887912,1646
93521497,756
19855933,892
97419355,1381
93642243,757
11342929,1649
24374801,1240
82889264,1226
79145622,258
16948328,1969
93981181,970
38055497,1425
80108862,1378
17572073,21
72963727,1571
59654878,922
90307368,94
18116854,1861
58536368,785
41542335,1913
87515478,110
81059466,1238
27448446,1837
84152158,245
13557272,1510
65732997,1937
93977345,963
68417007,476
58242329,876
32190858,1573
16283373,1935
73217545,1042
19358656,1100
17838855,18
52592021,1186
14210671,873
92672450,737
33197219,1121
59307318,466
44134923,1651
35510302,1862
50973948,1082
73873217,523
33818347,1647
63251289,694
36986141,309
84511323,1161
84049877,1139
73100142,185
90944615,909
78084454,1114
34051891,494
41671335,1573
34670551,772
50450874,438
14671797,1238
67946391,854
20119293,52
44370985,568
19537851,1936
57766885,237
58008722,1795
35031079,20
78849221,875
50979377,1363
17364130,1212
69231562,84
29293299,1977
57589902,1887
38119018,1866
86792954,227
60979429,22
42792568,1321
28310561,219
45245974,1379
45903609,674
92845192,88
32858804,1254
89538345,527
79884134,1817
99959921,1873
23953883,888
92915931,439
95108675,1675
53480765,1607
21685724,453
65419200,1274
91413709,828
57670322,1997
42727090,1649
86363562,1057
12376461,1895
42313441,965
98577848,1237
44213188,1441
64465429,476
94098423,628
13746807,812
45473277,1192
38836103,1247
18650068,578
39994358,646
45426387,143
43609188,773
68478167,1534
36253625,256
89415515,1185
73690737,835
35873702,1912
33430591,725
54439943,667
83424219,1176
42008113,1412
96176640,1175
89784315,1742
64107310,1339
63965528,44
74903920,1701
99940345,837
30144601,1151
15141569,457
91182627,301
61373968,1092
98942956,1499
54531341,290
18102944,431
99321638,944
38520630,1990
82193636,292
95402211,1774
52691174,1845
41052578,583
73666643,912
48689189,11
57182765,604
98207578,1896
63326743,515
98862262,1016
66047841,1280
61668384,1304
11998879,1987
74620914,1783
98337603,1168
76223942,563
66755884,778
97215685,62
74747457,547
49220042,569
35538238,1404
81313637,394
34737858,271
26616590,1982
59587675,966
37219677,1427
81121977,1150
38181547,720
19271173,794
68962096,924
25838298,1864
79822583,430
70090057,71
33966747,1253
64290201,302
98637939,448
22114838,1837
25583034,350
20960585,1569
85186748,48
90672397,34
95106721,44
89870323,1664
98658655,8
55912701,863
77756170,1117
45583842,582
74596885,132
13197277,1404
10646279,821
28354855,89
46858144,1028
71868128,1324
20081874,1587
31164517,812
68459112,673
19110237,156
75752487,1023
90096263,1649
62185629,1194
42688125,1884
68318928,40
58365040,1378
31221120,1970
68640495,1684
72963073,1814
88773140,1645
29496075,1090
76544776,1002
55679231,701
86040709,559
28187133,820
26835792,1243
92384241,1583
49266631,1944
88476460,1004
71396929,571
59836557,354
86769256,304
70044282,678
47554655,1568
37317526,1939
71659312,1787
29304986,11
92432676,447
82875829,459
77782237,260
53518833,1948
10057507,857
39590056,538
93549189,474
70100300,1409
56263317,859
91523477,67
72422930,596
65477760,1996
56591355,698
55650122,659
84385468,336
45040215,277
65961551,1455
59488079,1195
83874256,1732
98350660,255
34012474,1712
49556412,522
65401530,299
22417444,218
93985323,418
37832333,95
32397802,1821
22427263,593
73586194,160
58874490,669
79586317,49
42165252,1910
38599941,946
13676943,545
23244573,366
26010026,373
24667624,1556
14693487,225
95585522,914
57825966,1151
76577842,1877
60529015,483
77351682,339
71764563,257
68572390,809
84463566,1784
63784477,113
28844300,1965
68009816,67
67067969,1443
62124142,559
23443993,926
29022526,1063
98204134,764
89171003,890
90956975,814
85403971,802
74430223,1466
26817379,1789
64836918,966
94795367,240
49699245,916
24601593,1345
19876886,353
30645486,1789
60498906,1811
52742336,460
56947951,1080
36984317,487
56143327,1918
60381875,720
59675090,1954
29985476,397
15268647,79
33592725,330
63723415,202
44780388,1885
91671665,1906
72805961,818
28373925,1848
43182745,699
57688558,237
92522224,30
21635153,1027
67175017,1506
12081871,1107
64538911,1537
15922239,163
13652834,137
60285716,118
66751021,1845
29435840,1316
65711028,916
57039363,347
17436090,1162
69802483,1295
57582821,239
51828614,486
59443136,478
29820717,1539
77967546,1599
33332393,73
24084637,377
57434981,338
83597267,775
20227616,1002
57026654,787
59705962,1946
91673383,789
33262096,1125
17199687,692
61817481,1766
95751090,245
62233567,181
67660052,1720
25869709,749
20756224,559
93824830,1738
98924035,57
61787429,499
92532426,253
17677873,755
33752489,1876
41406812,408
75527889,1085
52349212,1892
49184664,141
74801624,1766
64653012,1321
72559460,1349
53654370,1471
63605025,1510
20432912,1486
35535863,1916
68205948,1983
88139611,1918
68831578,1363
93372643,1355
79145622,1138
40013671,927
22679786,1296
26616153,1886
20312074,242
87898782,1351
43944024,348
57624962,1187
98909583,578
64224928,1362
83366187,1424
90743687,657
21836010,1996
90538302,1514
46903279,25
91606324,1730
95914887,1276
67655475,847
62942555,1646
69206256,530
56321073,725
81516797,1523
82240492,353
82717715,366
65388287,738
40410819,1065
36586451,754
17700313,144
12320172,377
51609526,1354
81463267,1419
12198183,199
86684266,926
29755564,1544
28584753,755
67985731,240
23104237,597
16620500,641
23311185,515
59647863,711
42679724,1537
61156574,1183
73207515,162
56853697,134
82008894,1319
81350804,346
51538748,1055
16522059,1371
83547137,1938
60641923,1120
47870408,932
12893231,505
79217576,349
74792397,729
36291278,1989
26298134,1950
20263147,1187
10912022,853
17427511,1890
36038860,1594
34537694,929
18650257,675
32696998,1031
73482872,1248
24822915,485
56865583,81
64704246,1818
47961408,1694
19410348,711
54501119,1679
55954289,1510
21262996,853
30089773,1295
90862865,224
34793807,1958
51215728,140
29824382,842
64164652,669
64142793,295
70823279,973
18207218,1943
84648231,314
44656847,1647
71688786,989
96588226,852
35291087,825
57288798,1176
65131723,1004
26509326,1359
32845321,338
44638991,892
69373961,1736
26513076,995
23141388,1573
40516455,1093
38848831,107
44642921,1904
71859724,382
81529465,420
87457456,1882
47096211,1344
38148902,30
92099121,1940
71479752,237
83567704,1988
46582163,991
17737150,261
43333878,49
26826231,102
69747384,1140
41413108,1001
32053624,855
21441903,1127
70750721,267
54789115,1510
73762154,1349
60716022,1222
90251944,45
48474513,994
96192008,1256
54672389,679
69711665,338
95251633,554
42242597,11
27604674,1006
58967398,755
47049777,1643
96516513,1687
57790703,1482
37320629,1426
12099121,1706
24824366,291
98223864,424
59052111,1125
19688829,916
72485768,1189
37653628,511
35510302,1543
32976312,1094
40059954,901
79092627,579
37108003,1817
83373136,693
16389759,781
80015297,566
90258682,230
70157422,1624
36663770,1354
30126012,842
43888352,342
20943078,258
71287658,1129
40303620,1664
32335140,965
26774802,1986
57397803,412
48637724,1291
85092601,1546
72886001,1160
78366592,842
86936806,1850
72709957,329
56341186,1086
13185791,722
14592777,1911
10033344,300
71913528,1836
89943378,401
75521400,760
18897999,13
41633318,251
54537420,336
54249818,1783
44863833,108
33355384,1526
13709144,1645
69508916,1737
96979302,553
76365926,1357
34772188,722
84504955,1624
10345372,454
79031257,1733
28461607,1612
75655180,1271
87568077,515
49149408,671
26818655,1766
48114003,562
11862314,1826
89826964,1531
86652598,1800
31491928,617
95994900,313
61355672,1430
66812437,1758
21882967,1616
51658874,1196
59516423,1484
35156931,1309
84992365,1172
55689094,527
57750330,1686
18310679,1939
26802793,586
99424724,772
80770228,1852
18572258,1763
15413344,1555
73571888,1733
81653843,1288
45163327,619
35959544,373
86206152,1698
29921286,1160
14576470,389
25948668,1075
20889805,620
60588811,1423
37829514,595
95719102,1667
50087405,1572
60054305,219
18805722,1151
47947801,581
33885755,564
74736526,1611
71587573,1705
99146156,1083
50240241,557
48287137,418
73031852,567
48410609,1553
17291865,880
28914639,195
23777316,1507
97379043,1192
84234187,1072
85367490,540
60501456,87
27810144,1048
95229945,1514
73814268,1053
22720400,1317
88604911,235
84055588,1138
27641506,842
76624044,1982
84325382,143
99608941,887
99079979,1635
71155710,1179
46926702,1888
18058217,1082
63599104,1643
63526741,1605
25231777,1906
11842245,1267
10331634,769
14152973,516
61354088,1898
14639815,805
96068407,0
75899497,1055
72287902,482
19208622,321
62307957,990
30454811,1252
87041672,1350
18447392,1325
87008902,814
36466581,1788
25913183,1469
84786075,1815
84105317,381
26965458,164
25031551,1840
18178854,1903
79087363,1300
45114255,975
19501936,1938
22202081,87
95455741,647
80416006,1227
17972508,1685
77052567,203
62256426,407
42433957,1350
85686286,1446
86465852,1500
81073852,220
92004008,1529
33992589,1978
37893152,1714
25248919,1651
26276462,238
67063155,374
60319777,921
90341522,1731
20900503,874
71258925,1935
83510658,1391
92385343,1030
70606297,1434
65721829,1147
79661428,507
18041107,989
19632342,217
56994796,1121
64357246,1724
75886114,1050
70617229,1161
14024447,1065
87004926,1771
95467997,873
28707691,1413
80324922,1728
30829206,190
37611343,1733
49165058,388
23634957,1596
49974507,146
85599653,237
87517828,320
70551112,434
31343793,1361
26076098,1626
15909672,11
97196192,1916
70468511,1429
19504506,1937
16465256,1952
53459463,1977
29332293,888
57987738,161
26378285,190
67559785,1383
51105880,48
75831669,1820
61055564,1071
68653548,1188
62538046,425
24545086,1912
27685805,513
50635519,755
67632843,327
56178118,1102
74497179,1811
24100426,1646
53923725,624
30356964,1865
89839790,1855
15944153,1355
63460137,796
84637502,1671
98131858,1064
95987230,588
23646688,1714
40619795,750
44812849,1889
98111652,71
60146610,1136
15002210,1069
21123109,1410
59845968,1102
62562377,346
34737094,1115
96583732,1501
68908837,1324
85208669,1140
14867930,430
94901340,3
64352080,1655
96360930,1809
30385958,1207
12417801,972
30197293,522
40890941,724
28911892,1735
76988338,1589
89942808,1237
12209453,273
12269033,1762
51875078,226
11559965,864
79936494,900
67015937,1338
98990505,461
29532528,702
24889615,1076
20863932,847
28509200,1852
60196213,944
13732001,1853
96664676,1885
84268196,194
94102462,899
14211348,979
17165115,485
84085394,976
43795088,1229
28378911,1389
33022840,1174
34437160,770
26276462,636
89241604,29
98892767,1438
70300419,809
93203776,384
31326350,152
70838835,150
29137610,602
14410342,864
63794999,291
80077359,1996
52742336,287
74242199,1608
11775197,1268
52181143,1303
64598853,1780
41712308,1292
63699782,1056
51769975,1582
15501912,1194
90371744,1993
67865240,515
15486151,1255
50055189,755
52184733,1419
69567377,1555
71273527,198
36236648,864
21080455,694
71710896,162
70936413,256
82168604,1953
77115954,1448
91904652,1311
31029515,668
31344653,896
70914283,1106
89257517,1507
70794323,1065
75786990,1385
66918442,1851
67129243,1115
92187783,932
46136378,345
35390335,505
74249021,1733
18015331,1649
38448256,1994
19892986,1891
80089447,592
12221386,1804
51948621,1434
38534095,1835
33920102,1733
41692532,1649
37062369,1639
22206910,1004
75384714,831
25167562,230
21253316,1567
16201627,1176
91561782,1264
33230454,244
23656744,1461
87918232,37
32081128,1859
73783953,198
51583049,989
33789239,1287
50272956,672
39556174,960
85357736,1948
17996257,599
21248074,1440
32772833,1913
94573934,1143
54877404,1928
85358236,1730
84236796,609
68329172,1835
83037744,1659
28365364,935
46104385,831
41141611,1111
50674472,58
62017218,1921
44753870,816
95069597,1951
61430670,876
71580784,428
78406494,1956
75982240,1189
65378482,1566
69077605,463
32170277,938
94229503,1869
57003481,80
93966580,889
30366106,1423
73147546,1172
49973626,112
67371684,1536
66343605,605
44398436,1300
41627935,217
64206965,273
39564458,1595
38138673,555
22661288,1313
48222391,888
49790954,162
98197935,1030
74814942,703
55699602,1654
78626250,1416
18958566,1414
15732357,997
56056297,1064
91855394,110
57498644,1820
74721626,1927
41569407,1146
41641185,222
22071896,1180
35441809,518
42722512,456
30157888,819
35631971,729
49746491,1816
56972485,1005
68466210,793
24889112,1373
44083939,379
78844357,1201
22304116,1771
98495019,968
60916301,891
37431568,1686
75644144,675
46914848,1925
82192858,826
77282370,1016
22222798,582
56209554,773
77415914,1189
94414574,1346
89508080,555
78626250,1596
72676124,1478
91828180,661
82096419,507
32679650,1543
88664224,1174
54718125,543
20794765,1666
18167352,1215
11862841,614
33217684,657
36329269,52
87779084,368
13683142,1376
88149121,1866
27968768,1936
69607925,199
72339103,659
83138183,1920
24370308,980
46987144,513
12060859,5
60742118,425
70015241,48
39991143,1356
47303551,533
70468511,1740
19380806,916
76820046,711
68094861,1855
63357377,1397
42722512,598
18246731,5
41093441,1309
75920078,1497
34586512,944
11198277,1935
67162155,739
53575054,1539
87172980,966
13205821,1538
68393207,1896
60206474,122
21230113,671
62739273,1488
43351693,784
59008414,232
44202158,1616
69697983,927
41181145,400
14791960,1212
60695877,551
81613641,128
74063236,518
94020830,1279
51863779,284
12208201,1063
51828614,737
69437238,431
57766885,26
78230720,825
29877982,1871
38541472,745
45549249,1692
13092894,1628
56022101,1961
83533000,782
15158459,799
36734764,1408
16832269,21
61526627,1558
41718482,118
53302711,860
69780204,15
27674404,1424
36832742,694
99414155,1203
55144783,354
14583388,1713
41474728,1670
71259483,1126
89463139,188
91100702,1955
87983363,1027
52017356,87
47628489,698
63019364,425
90612383,924
74518227,1203
81156548,1198
58346459,1270
60246546,1166
17473579,1279
95290869,458
55673724,69
