dni,numero_celular
44412712,760281599
83092239,429193193
15235034,396392819
17259133,793313301
24697121,763090645
26442724,664473813
54044134,377250096
76237905,493236397
47879769,849902568
90117479,388590784
37492760,763812631
68562013,413375778
18867704,647047821
47867991,348826548
81763303,698031720
84881794,231956014
45087902,781271957
99686071,941159290
19919201,569704858
58270406,799509198
16218950,657581319
51432565,583028106
96126423,584137409
85565143,639418249
17794725,935223648
77558263,818471334
42765589,698971763
86413356,433448514
32256386,949702397
16331113,710290132
36679516,739328717
55352477,590678237
33428431,214079878
83469583,513902828
24476853,810815917
62117681,850720035
21634657,264419528
83942695,615723583
78489189,387526948
94917592,720306964
34205993,620867523
25997610,598660520
52314854,575146108
32902622,326484374
89186265,876824970
55290472,449242573
14243564,393165539
60641172,990288889
69043309,627636416
73707672,638030332
65678482,336591697
72844747,926661462
98130303,497797532
75342632,562114398
18770575,739238327
54858569,620683951
49532413,338049455
97378590,798893697
65272319,644405665
56337702,638539929
52234571,858091185
21915194,369737149
70125678,586181810
61679353,791789499
66903279,522704773
59485834,599417266
34238251,754651099
79020607,624348810
98492217,895602289
65662189,997700580
14619552,982905671
10742204,529414626
62863368,438125773
95978201,682495283
69863757,382400639
51410303,682451572
94432913,966405689
87166341,341258985
65145141,999907833
43851139,582985114
86749025,556460959
18368385,356098697
42006497,821032276
46391244,540549140
97943948,392170219
86533365,767396559
45031583,498532520
58143407,223649665
51825606,365018396
73569812,725432334
97260455,491060342
38623176,586674420
20246349,439159423
93675008,555520542
91575381,616552719
43499692,367066963
43303242,428730030
58494804,853612329
78307463,383623913
86990578,955851985
53132427,835361369
36717476,637456074
99614138,753549531
18836739,568566971
47858040,325462889
71344654,911811949
42228360,537836633
18004452,447170231
17515436,438580268
35900707,383678041
26218576,360155914
23326956,642255045
44967283,437570994
88172745,396139279
90633187,391232163
84589980,380480525
75860719,950316959
55629001,592189469
21960074,656988899
75618229,328110303
77929110,354337754
81791848,329081331
90359967,689858683
82993050,472225699
41032661,361611491
89906817,512497558
12562850,842792834
73509863,290070894
59323257,699532571
46541389,563522105
71560652,272357310
88642704,550592444
87367554,885467888
95391220,993574720
41000381,211841229
32627173,764409507
34903985,818657494
55275143,542032480
32956910,410170868
42771534,282569343
99658818,777021310
47923101,739843531
49674876,247237376
73952463,229178642
19301211,711067383
38008656,489816024
89450802,444547262
77203173,983002684
90901649,577362008
59624057,827935541
39079132,554846070
76628676,281396704
30452217,571624385
21631970,744003768
74697380,740088916
75900495,240844662
27681791,882156787
24093907,742157620
81050197,755168765
62068194,970151865
96240802,547267771
49299059,354528077
97272642,273646509
16693217,679898968
44354705,241209204
10849161,339092436
90691916,256057020
38899947,795220435
67302439,874673670
59256854,428725981
29217248,234612751
27564272,888752300
98827346,947928293
46738200,436765653
50830279,213775618
44340724,319789782
22237591,519591319
48558824,411963462
29475539,550368522
13136782,511229193
93883774,626717261
78817907,268496352
67487829,258760267
39320446,285824587
32878512,661486531
35327098,325752071
78159254,530901944
91799926,694779851
66275352,249814322
91202519,964759270
83470632,769646739
13811759,669590309
95334335,898460499
79967454,921330108
98408358,675783786
88675637,258066866
34642214,867820286
14987414,447092416
44307505,854547373
39726513,748316483
28645657,740710216
32107744,715679900
32763716,862672321
81640911,799139724
20084091,997688238
94234788,937185796
22556416,723105591
12340494,543062323
75740263,743544359
33904400,727368643
40695226,477984021
19102802,439645043
11955027,313341926
79695359,328442560
60559841,699735375
46719304,274340879
44252668,689696616
24549946,417322279
74500960,718322274
88691576,281363030
84691190,361842995
64746551,797904763
81904354,329460200
99735933,236838380
22635294,549652640
14725406,668586216
53523568,235663586
11104988,489003586
74956879,738243159
59512629,783965321
56987072,850078736
21426565,725953457
45666509,779846509
80870214,974183616
94246214,551484717
79679362,757006076
37593366,626556306
29840523,518532174
65364812,778281656
59382085,267409116
77946932,848759083
66614116,580718228
68861948,637811617
84134407,265074025
69325594,319724252
80558375,335142386
99722042,615230798
18136630,236584049
69091363,492084729
25743528,313528314
80545903,397515181
36901210,632854801
69620388,564401450
30554897,755107818
15669146,778579200
16964924,912842520
85140824,786260223
77817900,376318572
42418597,792540468
48188688,825101342
45651037,340389073
59951736,892102100
56613489,583603453
29677853,277534053
41658049,848401718
91940318,726490135
25223759,947371642
58963143,221000678
45460617,784718678
80650974,267949952
83654035,399591925
85964749,537978908
52578408,391913464
23970953,561090430
83463158,768380064
46115926,644956468
14809543,592606943
22455412,489235522
48996529,648312211
90453520,472276518
14549242,458377815
65185351,270642743
88528165,789641264
56912302,931576450
59470323,323726944
31421343,821615534
74655431,732369018
43091894,461898689
16085839,559955837
14818262,665286303
67687115,770460726
22513018,363072921
53556305,820733913
37142627,467490560
61419167,928866591
33839509,382586645
11574720,794542929
82105074,996899080
62439414,932135101
41004965,571244450
52593712,794726913
31809067,721411243
60802332,582036327
58930064,541742974
33975077,257159080
83196573,936799326
95401801,698253406
80997988,358338648
89953600,647858407
73404140,464106600
33443640,391837999
11984249,376150686
68175625,730922357
47927213,460686802
38306688,667337249
87290233,977822526
53036732,311095880
73447413,968566071
88782619,422207411
56508284,439205469
29812057,866937632
38292760,243330354
46357468,519743401
47707401,359247912
31660560,454301775
42914775,876784527
66288267,549822207
53931179,480044798
73363858,695913104
99928476,465499347
85128105,397836600
82513163,646488069
95566234,458412353
47257514,498336458
78461453,678729502
67990046,853509763
27037405,277184532
33848813,352308288
57199015,229444082
51842381,732888745
41974429,286839074
71760304,532863052
85620542,321917998
26996311,872173270
26774400,612558655
97059345,858948195
27646659,864156263
76277966,846591493
81131047,917879796
81705542,567590829
22853061,562152943
75751921,563371692
43388778,889693968
60943463,329551661
34295963,824370882
17237344,781163902
11590665,657497965
40436045,349586540
39193105,417360090
80547127,337770294
51631207,797485092
16766924,563202807
83970681,481418993
96940499,640429437
33203751,271370130
95541223,894919665
90463756,811946162
13056410,694330970
66009992,433981979
41398935,426922593
59586740,545437494
32064602,242217397
88656829,698619445
33730869,970177365
65660538,889343709
76771819,877459340
26505052,231602966
56602504,510907637
76161775,770604929
69743746,448826487
77216257,253129931
61572425,670595583
58260249,690440835
28340566,748866745
62906896,970233568
47363389,935143434
37014912,679520793
27961300,487821654
81657759,346239661
42741363,695605914
69602801,656668301
44342880,519107521
72872538,398857967
97134090,494238591
91825378,474544684
88628445,616687256
13718794,347883256
63159285,776505064
65661401,797658396
65247324,680285975
81165180,491432304
69878153,826214731
14435720,762405362
25343474,880464637
42885560,441062598
15949912,515325736
26853072,863610941
14177340,252286662
58477239,811258994
27047198,451240727
95206762,829983525
44525713,382673193
98400248,259416605
74097928,630726106
39876435,570744177
29227287,726417249
55791171,450010842
49541542,538784880
57670271,722696361
55601428,813377050
69726404,771318323
50635871,936190111
11510560,531920803
39368161,769672730
63761172,593579219
36305457,294998376
58910444,986368950
74923412,634175548
24762443,623522181
74253173,844969384
36200337,597812507
86677392,389515548
96310131,571168628
90390101,967235949
33769098,374800426
31720490,594606381
61759244,750992712
86302074,394354588
71947731,445919331
29295217,728807808
82191347,854770780
22058272,878794714
90828108,498065035
90363955,281630941
11623656,859601881
62862172,761794517
75616959,763562129
14119907,212009705
77536841,615826693
67674713,343165863
25457993,795425558
55878094,777674289
12157513,944529120
46517101,516950133
97310098,354890106
36989476,969711595
82443140,346506272
31616157,349224814
19630759,259259145
84637451,788692886
75159826,338146296
77067916,256773124
74672879,697220019
65135844,988199393
45042964,868530719
19953921,663128492
35253847,614593289
21521133,435891791
78595439,857836975
28683354,817508268
29447638,992933991
25961668,967854023
90156584,823584718
57347651,568212741
98907799,344111518
97941207,971877866
35136222,556035806
70265607,920206164
49174865,368400147
40367646,580951872
41943820,431280926
89243687,697122135
79937543,433148799
28322360,545139977
97381544,331862925
77829315,717071189
28318426,741627124
45192072,459983775
53285919,350174762
23566050,219144021
37649133,860801771
95716988,963018169
51893093,334550927
47252102,796199504
45911891,610215105
36106267,430429166
77657707,929575482
12739083,741536556
82134046,828553963
70753874,745889598
51108300,884582887
60343281,829406513
78384005,765435762
85753969,699261182
28620049,424501200
67859986,318571597
60134182,236613323
46648250,886945662
84213051,222398225
90756090,242161777
25206951,923468276
89746108,465786655
44115927,711969819
12954324,723446019
25968890,691282183
83320248,623130748
46146184,527315941
85888497,933428291
55454504,978158765
65325841,369086330
85403239,989030467
46614032,654371372
99719899,551742134
63341720,234231118
59839017,669029610
61688008,310338044
83819590,252249509
25943658,964115550
28982229,868663361
84484069,771741258
86644645,242881357
45852929,580729993
49711103,395786545
21374621,797720692
80980853,484640633
70024361,254828924
33714818,298643915
96503990,325328828
37189588,718094870
41115896,689397631
47739048,643835545
91390185,623404497
47352537,750085986
11138730,527692768
38920376,397766144
11013717,250921294
72703539,911859214
37315343,781799244
47638862,854523472
77098636,649939500
85998493,496762492
75879285,333080268
79950338,987482147
91914569,247021679
89735876,645843964
63550534,555572017
46882038,782463097
12627729,340732603
94182253,873306016
45183265,977569418
57077327,686867953
24601624,686436326
17157371,817809574
54213768,469733791
49361578,228334748
59487793,747596857
11594679,745205064
24793910,327574637
66530568,444551328
43628609,424917042
62690919,473727301
67919241,993352311
16348879,765554999
79713795,580247848
32770278,597103580
46594625,693745723
45154635,636335470
79658892,259621307
89049669,421144683
14926579,760013701
64022425,311891581
83063653,597066316
53145655,657622320
35427521,217504164
47958657,642349487
33047487,917900767
68765352,548221110
77745553,958685131
75836071,247475588
49058429,338067401
87452385,884728818
90005245,938072730
14564258,471126787
24821824,815747489
35340881,233799176
11070939,443403712
22608630,857236016
43910751,320798391
16623906,297908950
49878333,790981805
31210623,947844244
21055398,358271320
56471829,715472510
13759255,848525049
26313687,447826531
18942115,621064494
70670492,867989825
15661101,568970963
16218367,753746207
40805131,283011577
36120514,777925318
30726767,921702372
66465972,265090474
12291200,876195577
81580740,577887977
55161543,651355233
26235233,575365608
99397699,215528454
12545269,745376701
12079607,795050103
33643193,742443194
99773627,510862626
32043861,459706444
52989135,458194303
38870358,666530828
69637772,684676119
65319707,772462556
91634725,557931443
63457709,916288595
67720011,678334549
44764689,630866913
20800788,579222154
64961672,768169727
67735385,512255802
34153073,944062958
43872868,614344179
21833450,576884404
91381092,662634897
81875726,727715803
83041926,991430475
63425873,462874500
75131934,463265554
64660454,845787061
41681996,535147609
42656229,882277449
36343810,368154017
92662224,885730614
52641605,414271775
92714385,859997622
33628746,894511196
91681295,420474828
11380806,319183682
66533526,249574235
87826805,926703877
77304379,883366480
94925559,532339122
83822846,587032354
46219762,926791789
40781810,312376500
50040261,459979487
35977340,476064089
16244101,968740023
35270269,857902045
83059714,789374228
68911415,853909883
53921919,558799012
87497943,977527335
59764518,356245055
79086095,797105780
67034369,327613588
65988724,661676133
50874148,848844617
75162271,375453510
50392959,497211023
20981881,374629694
26889067,737148596
31796117,210296866
98238833,922500370
55274074,394805601
57753287,533228191
67927190,631766346
50692648,623452277
33273973,950612747
19666834,830179407
59038912,310364858
13753741,270805320
73819397,530654232
82561996,550770637
32715164,679002001
27289023,841195301
48244872,922955652
22507528,514373465
94632504,823951769
43018553,986125536
36353123,877264204
82290356,380884807
68322641,431093997
40049469,949109654
78652240,990966403
31950278,868748248
54695481,760617714
76822634,882115468
48296565,556685098
70304208,784846382
43229362,587219808
39863965,326027332
70228276,864936492
99737958,553242165
28898761,853382259
76148911,899129581
62385137,674479071
33835997,836092881
49375514,680926893
56434879,956662918
49863443,992041283
36265440,371859821
55540273,239651135
77453602,335494979
79338667,984164422
25679106,943832422
10520320,313994715
21457141,243989308
73311298,287369804
44104274,312102963
96669010,568824909
53861721,870798623
53089214,612123763
67444381,658210458
24750419,785714674
45545777,687959260
83236248,722696446
27759532,410328469
58269216,219842564
28126828,858925467
16018984,271185883
27873083,743673175
67099695,629111143
93067913,483123959
30583249,266627258
57201749,515062900
52415235,214239809
48470933,891543181
13077242,499915150
83203509,731085062
24137092,244861899
37676754,861945515
63710999,321964598
62157756,244823206
93234547,697152581
62793037,491771823
75078184,985401699
60557529,891764845
55802036,238358032
93428540,766808796
66283980,818818280
16525026,997155079
37444800,214320789
31708799,820027041
57939821,317742849
59734819,651292280
48616592,543982474
78814465,325746667
71330906,753007080
64373164,812637359
30274519,796815090
61910113,550588649
66174885,910227469
48856392,618644718
72504600,250437399
88719987,319935743
67792026,566785310
92298232,624671138
22505509,885145654
14211045,435881063
57442099,867809306
53017027,323941574
93924449,643133529
99655204,340458442
90850877,840544364
89843082,884551774
80549166,750064996
24148694,399445975
92382633,334987746
57248845,716384466
48118829,761588191
96534649,772696213
80246425,228623665
63056974,892763127
40499930,751634337
73483078,478287644
46684285,764073196
23748663,724975155
42966025,544751863
73632096,895050823
30071993,883579284
82625228,588523320
72199130,856146038
18606376,259090965
67529419,579446353
82334137,491896392
39342318,941685868
26238919,284827755
22688486,332974519
87906316,391779639
50045994,212569468
40747887,575377515
47242353,744997177
99407987,928197556
41236689,487683978
92984804,417939066
84634500,812274154
50826840,443061025
72677051,278670504
36011640,230696961
43094639,852450875
51171103,751688744
85688172,677996288
97970237,523702755
83932052,716293801
56936542,577906990
79111746,646101652
90709625,639225453
85411912,820239150
50469219,699923346
90399084,559764318
55531610,479001996
99646551,594897394
58416232,577033903
48390570,236400001
43152819,825659323
41456523,659391895
17846962,246198973
90099031,772867782
71354291,917930869
77493230,474336250
38766381,935653357
69902449,275006188
42919803,443264330
67171807,993793046
72188114,461649715
10878041,937261041
95821755,332850642
45092508,371102655
16956263,482820354
63614539,870015987
40362827,848769370
82594629,653484225
33998480,793555878
94376183,836009646
50366569,931353350
11107577,466062445
18762929,881920013
65832308,939283454
46398688,742198408
21499425,723088999
91287456,432429740
24379225,728299560
75538618,914618842
52563805,524710630
53524191,493011499
55852696,812370173
43819422,536583599
11335400,589435890
86389987,247776340
79810969,995945618
32288384,419403594
98992914,653053764
89401505,544611993
83596826,778462811
98006006,467377423
25959423,880356213
90871442,784368118
65810585,825916048
79211562,851060293
76937816,519596805
76154785,863710907
80447707,740236553
44158598,553604344
55381912,241054461
10717252,636909243
73918880,632949303
48655802,598045842
36516145,684323106
95063719,850840117
65449070,323783828
66877325,892618600
63082739,720484080
60133684,313247785
19499422,890282032
74899759,587752251
13451795,655163413
25529151,411707306
36489593,614874073
78189518,232470930
63392656,871658708
81232714,970074185
86173933,757664504
41663713,790620958
10434463,646175944
93589556,820350166
33574243,390562797
39240993,660042670
33213050,628529740
65609977,453996428
10987630,851316084
17580659,716943243
81352050,824420966
30558402,347916768
58019076,564365975
44858002,398620857
65806603,383072488
48568877,710533740
92848483,589066983
50006768,243074911
24814499,647947080
74018496,873084830
58252107,950406128
44493972,372353898
64080342,679743814
15629621,988594543
77920056,447663380
22122959,362581237
71539505,920582045
10645605,762408967
66563308,595473416
57176547,787238641
11058862,277107008
68810060,470751873
29970892,284325426
83031353,615682251
54299741,696241317
94339612,744054866
33365320,478868178
45955536,272768757
90821403,296417284
62870824,780021386
18852340,664802465
47682882,432645669
18796006,949204290
81307812,219885173
13272814,890901568
93949716,530213570
61657286,663267453
60695160,558624874
57136548,693217299
32071573,295576899
58620138,436810580
67018864,688468972
62035192,334353938
42481383,295596917
69516565,529171595
26213726,220089379
76555788,924014381
51110532,658507431
12483689,878492498
73752412,271929135
79097288,497524503
33445041,222544429
81130210,691314840
80327613,761863949
92339850,222396731
45123926,996263169
33357981,892108346
49205020,431801784
24166132,521231858
16430966,827814291
19867782,328360529
80207288,389561981
13928456,781629125
40293306,731048672
41984255,876569937
32701445,768996953
29420051,966621945
48305987,511773639
34670852,993256611
48122738,210862364
49205328,789115468
19666996,980296204
61163834,538469027
83227261,464878068
25012541,516696492
76767577,392783604
12282930,471430276
65181668,923764068
36836397,663522298
73009578,325486315
19805141,698135026
27819258,379936831
76568914,851098737
85051210,897717130
89864344,869797051
37514824,369354057
20713637,223775646
76061285,927884153
25868776,963041142
36877446,252794993
51963193,791973259
37628863,572044720
94565794,468214015
61003978,295519172
73949449,752663216
11914609,244837595
62363026,589459917
30712509,586974883
40780521,267271739
44845661,665161536
34818223,617850436
29191383,292231455
81163073,363839447
78152720,791725500
63465879,845429461
28114155,522554218
45763455,547739604
15820263,726856507
60735710,380881911
69108185,377032594
36069612,538457685
99724269,489894464
25575710,379915942
26329324,261011024
57211750,622521080
50218551,954088793
40464157,659970750
60884948,254697063
58786916,884566086
83882430,924822966
26283752,769334689
95953206,994823649
33402765,260891267
96402597,738396672
29930114,631304529
46858195,440154798
32155662,293894979
82217626,952918336
31516022,474592129
55937307,555815787
57388252,275116859
66510633,321930104
78615571,938837074
78487915,867711295
33067813,766764018
57767967,946290319
11709716,714286663
69892263,521134649
26862767,729950471
71982582,561805003
87059908,496967433
76487033,780963994
31478579,980852024
79155319,936331107
16281021,879015621
27089031,651210614
39396338,624110577
63377586,661599290
40528349,530011189
83087831,785377199
43176624,630051552
61816869,872019042
17634701,264129766
71413193,724897904
37910552,817559045
33572099,333189319
54489546,856018527
69975087,615008228
69028854,824972989
47355530,259116749
33257924,891938851
69862181,721172137
34936383,650518762
79943061,765374805
98314341,262734704
98295915,261019367
29832589,639000693
22081202,887076674
83295575,844778600
59466001,255684490
76783052,422592796
32712057,240545942
39776870,918184725
48733120,462973885
60306081,617508075
78069411,722336261
12037620,483419494
56844868,642625655
74823077,426762468
11381317,529492999
13310245,520428023
20469388,343179387
52621904,292717884
22869271,211001781
17400283,269989912
34198849,518823820
35329292,594430088
73747108,668849003
33481433,596309752
19593475,567335630
24080903,891523792
68465523,288984891
56660692,532513153
35514988,551656395
97114954,669761578
95483184,435702535
18652185,921844937
69646493,277370136
40704149,744511322
45028784,560569822
25051662,897576771
92640260,592947587
42076909,872807735
25771925,695687411
20071776,246206534
96578494,955099594
31556155,594071691
48034440,885677769
14491949,685531784
63573658,730949878
55146297,849620680
72080721,284117092
40303299,643734679
91390580,241747728
35435687,421935313
33080168,497319750
43650914,781528791
11120740,678455404
77216918,465595540
18908109,472623016
67619447,481948825
65298256,385582226
59709443,499050343
31143550,512491566
48661995,874937548
18476774,647314056
50606754,265428406
55424540,693929076
98174780,447468272
39963505,828261074
59368762,236062923
62611957,760738505
37770692,952841579
67961443,317132066
38198729,519499051
18482544,366669446
33484789,594725361
99510326,689721785
67723522,995002964
20057495,950346152
97957611,392153137
91238310,488111100
40137252,790417915
82317846,241610131
42335278,962880519
39879503,852108394
68064656,280234760
11467003,643191144
47928919,860580381
55950569,896515041
49826064,365303287
39536492,421794639
57461062,444506881
11648154,292149393
98408522,351846318
66170316,287896086
81159699,844262708
30604716,750175390
44884476,431446482
19185557,937629993
39262483,294169552
14497912,534501662
42953899,995717395
57337557,410140026
87364460,424657742
56178775,288801203
91235112,978485888
17513051,811735140
34729637,659896547
83699541,926257955
81655559,629754662
13926256,448205740
11062395,374918874
64698665,210438003
44027260,940475988
31122685,947858717
59979758,499222292
89933978,540709145
36357224,795638503
92946431,596163674
82983322,476695126
15019780,577662748
29774867,766680859
84479445,867509547
93158982,492402472
21272729,215822810
42277513,726872092
61387216,910469438
93435161,345677075
28321744,960423655
28555155,516833728
89365387,278422396
54590549,970097041
62303855,848341939
22074590,235621546
24000080,930409460
12183226,514438840
81971732,297505540
19656222,556613051
50867403,868170537
20497221,868410333
23930949,958784530
90769717,887570170
97010931,596271983
17218769,658782400
30429570,494549339
75847784,985492856
99861143,312544788
95398735,814393954
55775597,617324455
63876624,346019132
12126353,652093847
25133134,337152771
82812593,924809868
65200393,721702734
78325958,482818858
45311485,685198581
29608628,899506471
81661605,375884306
45653970,978768196
64219737,257671383
40525113,861757936
69173370,424872945
29045662,433156971
98670205,788969624
97431698,362583844
10831922,341866811
54330133,862768064
18260482,744314697
20538810,331895757
84781438,530325340
71619279,547484682
54281400,595425267
80316136,690159363
35079546,284428305
32553682,744701170
74393178,347199646
94320066,539148727
96371508,534929367
28378919,643310287
42989653,855997159
35021272,262180922
86989773,755173184
88761884,443753662
22509878,260894879
86553453,513445341
76898760,656406597
76547171,563516924
31088775,467002711
72685546,926984438
27205632,649492095
72206662,638819111
46912990,514779794
14431137,931982669
90197938,736454914
76966744,944416529
84508282,922978630
97243027,926988349
58942574,753255685
15112399,988058278
24153201,411290632
86451622,845901089
12951103,239846948
26282611,613979974
97487279,619804951
10320822,716615317
75806421,381531176
74205351,995465800
52734333,872569284
51327904,246069830
47433147,472435926
97690885,585421235
64321096,696531745
68796806,349611002
57632725,374279795
16287983,729580292
29482612,478902178
56892326,918887017
33185598,456452486
71541470,972402502
80185978,775918057
94279910,464692316
99451318,760405827
90278652,253989899
64897722,236998835
57052997,357789753
93046454,419062675
50368146,782845482
89620660,232612548
55903852,341422552
47822018,694684475
32254319,889129748
35575313,478082072
79386977,577804950
41749178,774209816
11470441,770845510
63774540,988965776
30719801,451354156
76942076,577417928
81910053,653194753
59600475,767801114
41037733,745445485
67818527,667668782
57560329,871554549
54775732,328927306
93033021,598365700
66464176,389658268
74385655,319038676
24545360,686579270
64049969,969012606
80582013,222213188
37809668,936496421
82535417,571324076
21878388,448249449
46715203,784126097
52504369,367011157
99168468,479970431
39649564,713288143
62744471,532976084
80087994,222786566
27084498,433813797
44889934,550191906
98462495,767028288
81461489,241134703
99723797,284659486
28077470,320401084
81861227,353041804
83056826,891692338
89919734,617446218
14616527,287279086
28546815,681985967
58525938,512556205
19804650,626414950
48540509,325395867
14933973,585168329
21128265,856802771
36839760,787937608
42298557,911393017
17330778,337086002
29851892,335514848
95447636,650515503
53000860,954544037
74927412,442566284
24413379,513538663
84648649,482535371
41477350,343444350
69621857,538109626
91005245,560352401
71563691,498538097
44455213,663345820
75442637,425554434
76547094,979610484
18222224,418295275
53788788,824464036
95316222,997473347
70879039,931501244
91371285,524828461
14870192,934411881
32560484,242698206
41098025,395984009
77236847,921999006
49675603,352900245
66522423,892890958
59627603,546450492
96655900,817760004
21808958,897903115
96474337,379851934
53528855,549060915
22191960,840955574
63246961,253712672
34543354,421428033
57657173,841745422
39863297,426953378
36332070,578609187
51086778,245532006
29315145,986297110
21720776,254597392
68104112,791862692
98509299,536910719
53834468,330743010
10477572,493671753
86016333,290368200
13074598,612837088
70279135,816740745
40645397,660125479
65959310,396036123
75079525,221511426
90789722,891969195
77439220,489630340
53659271,436501319
70787088,681336413
78753539,595697284
17661873,642842818
47396112,790779577
67142523,381660616
44463643,438420905
76435490,243787971
57897947,493691050
24796773,542775441
33994157,823705551
37340976,859040712
41763410,772813077
17227583,393366195
74805889,247854260
68900159,538125753
98329925,296591457
88958944,289744905
23428491,418326850
14795021,530569911
48459970,576791470
73619601,218957090
86033706,471531134
20872625,359027011
67031646,649670715
60349313,244207164
58390572,746892135
63828550,251223728
31715901,314450235
26061831,354725991
42127983,648557171
91884553,213289787
65188336,851901346
51854827,560898634
79254882,654280169
19991292,470243090
54490848,347919134
84221249,557311714
93840144,217591682
16035972,575222097
36197142,274027997
99861830,543598635
26927520,782097819
90821729,267284245
13534107,864673453
44209073,791041299
63725149,245398864
21370878,286093959
11239394,684810686
97658319,788100089
10948745,837754452
74968355,933170098
77477600,740984008
78454022,667589607
63409926,337950042
91953027,651094883
40519553,326176536
95624163,816157823
82006789,975512937
11461657,963194080
58878456,288141252
93360421,894727981
48239502,920301594
34131326,949071186
76217316,841337932
18211453,647210285
45968525,868635322
79189065,220103938
99914497,471122901
94544699,677464178
15606948,269068963
63098306,311543652
84844866,973700581
90759748,963190282
41902925,463772400
62460860,425457613
99461260,750179948
82592278,383317514
87436334,957892809
87942157,560470941
53815278,751939482
32243261,431612100
72755786,497483136
25648411,940089992
30561440,219750552
61860366,639163196
52956365,551623891
56604544,335628828
26814349,451787638
10167260,689444335
40239275,565414332
52920533,315647674
73316013,758669620
22236513,364319370
66454631,762714598
52300268,927142098
47348007,530176328
98916748,971195654
80131332,336950808
32111668,695638983
84043735,977649351
14342305,656126349
56756663,920574814
71039520,227243707
20977642,243517381
69756965,974347362
34319930,630178363
15164405,667328510
89328132,352814610
74408583,736735113
79184097,787826180
10574337,921552198
16911877,376121352
67276982,981228526
26222885,957899415
96451143,543024101
89331570,477787260
86971686,252687141
27817396,368622885
72129927,489756172
93199315,544468266
77613633,833258057
29818549,831549945
96876277,642116765
14817868,519810081
52825290,848408526
96659260,973951499
11910211,447961028
24374621,388182265
55901000,918330831
54462016,767599918
89991232,254311054
20040335,741354177
85277248,921341428
70629237,628412907
88210179,517506362
38784492,994829949
80345450,929346211
70567199,749322916
20437711,592651835
25981166,995428841
80347618,647954552
76911238,375742995
36927744,598979742
96296008,696755974
77688928,640025027
37407843,238661597
80028537,838198128
94571990,851780341
82188484,772155754
70732545,334428647
77513522,843648562
48383529,351510124
55942179,849881520
42343271,963975174
70139095,376970757
94046895,681040297
65178641,293690286
88087868,911678403
73748521,763397038
20724472,624242150
67440458,555653450
33927501,259789312
83324759,882866733
48048808,538053789
73576107,839953625
16934549,381562325
13487126,723486873
29484503,917901710
52180407,790359237
51087250,336868733
67912368,323069720
84127842,639705131
14536993,824837006
20081656,976761589
32025799,527999822
64642098,399048493
99336689,694595789
47435745,748612988
30663294,710124810
71620228,298133835
98486129,472165006
48281394,965310392
50927388,839734627
38153804,217372737
99008877,816234736
93998182,370146838
66483918,231570171
95061436,591264241
30529958,357922164
93892344,446245074
88651642,721647742
83878852,735805761
34103615,895281004
33237018,976830422
70656222,969931580
40400660,748761428
75098398,445917548
34414058,381209852
10773857,367297986
14956769,836850713
48643410,485771215
72138734,351595837
46135953,561015698
71306350,811941578
12210820,488727281
23124371,916980856
16890030,798255975
12931885,272109372
16405988,676346233
32127919,236614725
84509245,569496426
79513418,258019262
75090279,414316839
22373427,950318142
58600182,489922815
83408248,331858542
21648830,933852791
30169682,812401962
22767567,465357400
95131026,277740527
38161906,527395117
88323518,274911548
61912982,293630036
12173855,992350641
23700339,582716095
32947288,998619314
54604972,678750836
98119645,794987125
60317555,879573995
46889389,552429194
26370848,664495021
60900539,759217890
56051999,990581363
62607438,870663338
50114901,915452103
86352678,232446363
99935191,971364279
99615813,830537305
67440662,697924658
30849256,265236049
78892806,212638760
21937053,664422296
76455664,342387330
79285002,889826679
67437555,768263497
49090528,549537001
77197046,435567004
18780788,716194572
90086755,643988453
28650375,758309507
91132454,935414408
87469447,382559790
18727431,346986144
71885423,852626780
18863227,543246777
43579628,356176203
40558355,867287389
45780695,949515747
60936042,859114188
77163310,458299653
19495326,459396525
37491337,571427493
24947400,667166472
79949014,973062278
35416444,354067690
82166306,751905427
46877920,690719193
45353060,255044258
76269649,550121271
10510987,480182775
84513221,966582906
49752197,250928782
57614384,977804833
37580889,288046975
49235108,962596491
46191775,375818193
46496634,848164674
18499569,744371472
68918808,266777514
84578848,349384930
30674672,641440825
14016974,986239134
42598138,379657315
79876405,681971690
80773453,720168642
20679391,428723316
40407100,581274717
77248515,210526081
78438592,952936380
93798364,769747280
96813897,688231046
72517856,981761619
82500127,461768283
24738248,335375864
11403961,229341636
31705798,843174871
30236722,210456362
14884585,288592765
73651315,569424656
94425727,340217654
32205702,548799773
31234339,467749474
50298789,774173326
12367303,581321979
36763952,479128914
38489054,928615643
13335503,256639272
76203233,780026877
58061338,621669039
24886597,653599532
16187483,812945925
55407636,721502736
79193161,648753659
10864220,686306668
72638518,587083306
15777330,627203083
27436815,549601367
69560316,549653126
23487098,375570973
94805049,762416078
28552698,348399157
64385832,634412655
91131693,820609213
48801373,729460601
31380040,820078123
92119121,920169195
25214114,480480230
91242725,277181115
13919126,374497703
13500962,725448221
20091957,529904203
26261537,443368930
36430863,294846890
81584703,323637976
56746822,928025892
38199871,357482632
94624619,984900381
55921935,774702733
78829956,832895779
51082063,988852108
54872669,697878104
48025894,447196739
80674626,922520442
70388949,834048384
85290923,978696791
51548807,958477520
21963805,469090619
27857362,412147550
24893324,634378010
50953883,841726822
12376097,447593956
71418246,321730282
