curso_id,grado_id,profesor_dni,periodo_academico
5,6,77583932,2009-12-02
7,3,91509576,2011-03-04
9,9,29120439,2003-02-26
1,1,64763437,2007-01-04
7,1,84921012,2003-01-23
2,6,51313822,2010-08-17
1,1,68332945,2001-12-25
6,7,77771668,2019-11-18
10,5,43005754,2024-05-20
6,10,15144354,2002-01-01
4,7,60482899,2003-10-22
3,1,84961538,2017-05-24
9,1,37692293,2013-09-26
0,5,73182977,2004-06-20
7,3,53908604,2007-08-02
8,7,84465992,2004-09-28
0,8,14809802,2022-02-21
7,9,89175998,2010-04-13
10,4,98375028,2019-03-17
1,6,87234868,2015-06-28
6,3,79833656,2023-02-09
5,10,72297671,2003-09-16
2,4,47315507,2020-09-15
10,4,83764351,2024-03-13
8,8,35465872,2011-05-22
7,6,37805387,2005-01-18
6,2,49089314,2024-06-11
7,6,20148022,2011-11-25
5,9,14809802,2023-01-27
4,1,61038004,2004-11-14
0,6,14323441,2017-05-21
9,3,52712022,2021-03-29
9,2,63018690,1995-04-25
6,4,87698720,2005-06-28
9,6,17828494,2003-10-15
3,2,47554791,2022-03-11
4,7,39649170,2015-06-10
5,0,50800657,2023-08-16
3,3,43147189,2023-09-19
5,1,17104203,1996-01-16
2,4,10168546,1998-08-13
3,0,89175998,2023-01-24
5,4,34550796,1997-03-01
9,2,68274976,2019-12-05
2,2,49415760,2016-01-06
2,1,76640179,2017-04-01
4,5,53803520,2013-09-06
8,7,76459355,2003-08-18
4,1,16447041,2005-10-27
4,9,14323441,2017-01-10
4,5,71432252,2022-01-16
10,6,34233123,2015-01-25
2,1,31286187,2015-06-20
2,6,34522249,2001-05-09
6,5,36734400,2009-08-08
2,5,93381033,2016-05-14
5,5,18261364,2010-01-29
9,5,32584524,2001-01-09
8,5,98375028,2021-11-09
2,2,67079447,2020-05-21
2,3,64299507,2001-10-06
3,7,21484037,2001-05-31
4,10,15136715,2019-11-20
8,2,59441417,2014-03-27
7,8,10374774,2012-06-17
4,3,62048622,2009-04-18
3,2,48501023,2021-03-28
10,5,38191142,2013-01-11
5,9,47554791,1996-08-06
4,3,95396861,2000-08-19
10,4,44744114,2014-06-18
9,6,60422381,2012-10-16
2,1,89089147,2004-08-14
6,0,72947502,2003-01-10
4,5,94984388,2004-06-24
4,7,48803674,2001-06-17
4,8,11620660,2010-03-08
6,7,52631631,2004-11-28
3,4,45284948,2012-12-14
8,5,14809802,2014-11-19
3,3,20017448,2012-04-30
7,5,72616225,2018-04-30
7,2,57043257,2012-01-18
0,5,46291260,2002-02-20
8,7,64301440,2011-04-28
8,4,38082531,2004-11-05
8,3,43377276,2022-11-14
5,10,11417946,1995-01-26
2,3,62220286,1995-07-30
4,0,43458489,2017-09-11
3,1,68138034,2003-11-23
6,2,43005754,2019-01-16
8,0,14469708,2002-03-19
7,0,65026523,2023-02-21
2,2,84361952,2016-08-11
4,2,79490062,2017-11-05
9,8,17783010,2005-11-11
9,2,49582117,2016-01-01
0,10,95799270,2010-04-30
0,9,83720915,2008-01-29
7,10,12524660,2003-11-13
3,9,51965581,2014-01-25
8,0,63447426,1996-03-24
4,6,18180224,1998-12-20
7,6,91674196,2004-02-28
7,9,10374774,2018-02-17
9,3,60526915,2014-01-12
0,0,50375220,2003-07-14
5,0,70716628,2007-09-30
5,2,33608694,2022-12-15
0,5,50712601,2002-08-03
0,7,71416198,2000-09-05
8,10,75350132,2013-12-28
8,2,64638910,2019-02-04
7,8,83076591,2002-10-11
9,6,65768158,2008-12-20
4,8,89175998,2004-03-11
1,9,64111069,2001-08-11
8,8,48803674,1997-05-14
8,3,45624832,1995-01-01
9,10,89174593,2011-07-03
9,4,22400423,2019-05-12
7,10,91910852,2019-06-12
4,7,83619535,2010-09-22
1,2,22562399,2016-12-09
10,5,16821653,2003-08-24
3,7,90293264,2002-09-12
1,0,17104203,2006-04-27
9,7,94970654,2018-09-03
4,2,77583932,2008-08-30
6,6,18180224,2008-03-13
4,10,40213918,2011-11-27
7,7,93359027,2010-03-06
2,0,67609367,2005-05-16
10,9,52631631,2018-06-16
10,6,82832402,2012-11-03
5,8,91509576,2004-12-27
6,10,25167466,2022-05-05
10,10,99028416,2001-05-31
3,6,71662961,2002-11-20
10,5,96167592,2023-07-25
3,1,35465872,2003-10-21
5,0,67182726,2016-06-24
2,8,61640606,2013-03-19
7,9,33998566,2009-06-02
3,7,84921012,2000-10-20
2,0,51904127,2020-03-26
7,1,16517864,2010-11-12
4,8,41141493,2009-05-21
8,7,60323614,2018-07-14
3,3,87729037,2010-07-16
2,0,96465305,2012-07-28
8,8,45284948,2000-02-25
6,5,56184325,2019-03-30
9,4,53521213,2011-04-08
4,8,58791023,2009-12-11
8,7,89987015,2008-01-15
0,8,77583932,1999-01-04
2,9,22826934,2015-10-27
4,7,15347921,2001-11-16
8,1,95759366,2021-06-27
8,7,78846791,2000-09-20
4,6,12258828,2015-11-20
6,1,75691178,2006-03-06
3,7,20909437,2012-08-19
2,10,26638257,2010-12-03
0,8,38082531,2004-08-18
7,4,92192779,2019-11-26
2,10,45712381,2009-08-04
8,1,82154994,2012-06-26
0,7,27521473,2009-08-03
3,7,37342374,2024-05-27
4,7,61368632,2022-06-10
6,3,66540220,2020-03-26
6,7,95521653,2019-04-28
2,1,35007037,2000-06-22
0,1,65005000,1995-04-19
4,8,53651615,1994-09-08
5,7,23706113,2023-12-16
4,6,30061378,2015-12-24
9,6,64763437,1996-03-30
8,6,35145969,2003-05-12
5,8,84441581,1995-12-02
0,5,17783010,2007-03-23
10,0,86948352,1999-06-10
6,9,43458489,2010-07-29
7,10,52631631,2000-07-14
8,2,29120439,1995-06-27
8,3,65967507,1995-01-06
7,0,95759366,2004-01-12
7,2,60753877,2002-03-29
0,6,33356219,2003-09-04
9,5,45470652,2017-12-25
8,5,23418690,2021-03-30
10,6,53434149,2020-11-12
0,6,95596094,2022-12-22
10,4,45741272,2002-05-01
1,8,61567249,2005-10-07
7,4,88510677,2001-09-24
1,9,11643299,2012-10-22
9,1,70080969,2000-07-15
8,8,71424735,2008-03-28
1,2,26602576,2009-05-14
7,6,57234750,2003-08-28
10,4,95799270,2011-12-10
2,3,94732756,2015-11-20
9,8,65967507,2018-01-24
10,2,69486508,2024-06-04
1,3,49580425,1998-01-22
8,9,77285617,2019-07-15
8,2,18261364,2024-03-06
3,5,37179206,2020-05-14
4,7,64023788,2022-06-21
4,5,10560645,2015-12-29
0,0,49405634,2016-06-18
7,7,26615585,2015-10-02
0,6,46488060,2003-01-20
0,6,19116737,2006-04-18
2,6,21735997,2020-06-15
9,3,16517864,2016-12-02
8,6,93290645,1998-11-28
0,9,67350513,2022-06-12
6,0,74962032,2004-01-19
0,6,79111377,2019-08-15
4,2,83619535,1997-01-23
2,1,88510677,1998-12-01
2,8,12684061,2013-04-18
4,0,12422953,2001-03-22
2,8,24924464,2001-07-03
10,5,18261364,1999-04-19
5,9,15681634,1999-07-25
9,2,85289591,2020-05-18
7,3,67609367,2024-04-26
1,7,39306850,2010-11-12
10,10,67182726,2013-12-29
6,0,54756011,2024-05-24
7,1,98676578,2004-08-05
0,7,72239284,2003-03-17
7,5,58585063,2023-08-30
9,1,71432252,2016-12-23
3,10,65376627,2022-12-24
1,9,34550796,2002-03-07
6,4,80265331,2017-04-15
6,10,65376627,2008-11-09
7,9,95513842,1997-11-26
4,0,19426499,2016-02-22
4,1,56177161,2022-09-02
1,0,79773247,1998-09-05
6,1,67623066,2012-06-21
8,6,58431816,2010-05-10
4,3,92877492,2001-01-16
6,7,73480908,2006-11-22
9,8,86989021,2021-04-21
5,10,20046501,1998-07-04
1,5,94732756,2002-05-24
8,7,38191142,2021-07-08
2,0,87234868,2022-06-22
5,1,68541831,2021-07-17
1,0,89834986,2001-03-08
0,0,53753512,1998-07-13
2,5,18180224,1996-10-26
4,10,90196824,2002-02-25
1,9,67051751,2021-08-17
1,9,86457588,2024-01-22
8,1,43020494,2012-02-03
6,2,75350132,2021-03-31
8,6,20712237,2003-06-15
1,7,77722680,2000-05-23
3,8,83720915,2014-04-05
9,0,83463199,2003-02-12
1,3,23360735,2002-05-28
7,6,51313822,2020-05-22
9,2,39447797,2016-01-15
6,10,54756011,2015-08-21
5,3,20963900,2014-12-18
3,9,10700472,2005-01-29
1,10,99829221,2003-10-29
7,7,35285262,2023-03-16
4,7,76526122,1996-11-18
7,4,70048714,2023-05-29
7,5,97424805,2023-05-27
6,0,73908611,2018-12-25
10,4,97579727,2002-07-25
5,8,63155122,2002-09-17
3,5,79063223,2014-03-30
2,6,93704174,2024-03-24
5,6,80385675,2007-04-13
3,2,20195603,2008-08-16
3,2,73881374,2000-07-05
1,7,42687545,2013-03-21
8,10,49174975,1997-02-22
9,10,97965156,2002-09-05
4,2,78737435,1994-06-25
6,6,69991051,2004-01-07
2,7,18568259,2000-09-03
3,0,10374774,2012-09-28
10,9,14555372,2004-12-16
4,2,23484142,2014-12-26
1,7,54552706,2015-05-27
9,1,69991051,2024-06-10
0,6,64533368,2017-12-25
0,1,60201705,2017-11-26
5,10,71115341,2000-05-26
10,7,42365668,1996-03-06
4,9,45654643,2015-08-20
2,2,65774699,2003-08-04
6,8,76658852,2018-07-15
3,1,86394999,2014-09-21
5,3,59295506,2013-01-30
1,5,67079447,1999-10-30
10,6,15505445,2018-05-13
5,4,67182726,2020-04-19
1,2,11620660,2000-04-07
3,0,25165121,2021-06-22
5,7,77771668,2010-08-31
8,10,28877393,2008-02-14
3,7,98318745,1995-04-17
6,10,46122387,2006-10-03
1,8,70967424,1994-08-09
4,4,19426499,2016-09-15
8,8,59220096,1997-11-14
10,3,72297671,2013-03-29
5,8,91674196,2007-03-05
8,9,85289591,1994-11-24
4,1,31001014,2011-08-14
6,8,75350132,2003-03-17
3,7,32418676,2024-01-04
8,1,62189117,1999-08-05
6,6,51167802,2017-03-20
1,0,37422962,2010-02-10
8,7,67079447,2018-10-10
1,9,93866218,1994-12-13
10,10,24284401,2001-08-11
7,0,58980915,2000-11-13
6,2,99028416,2015-07-22
7,9,47315507,1999-02-03
7,2,15505445,2004-06-25
6,8,28812336,2004-11-03
7,9,62538411,2006-10-20
0,7,58980915,2003-04-07
8,1,38465350,2007-03-08
2,3,28036976,2014-12-26
8,8,86989021,2020-05-13
6,5,63429864,1996-04-27
6,1,47991950,2003-05-11
8,9,33608694,2022-02-12
2,3,50800657,2017-02-17
9,0,23266716,1997-07-09
0,4,41141493,2015-06-14
1,2,28614533,1999-11-02
10,9,13514391,2018-06-15
8,2,94417380,2020-03-24
4,4,84465992,2008-10-13
7,9,68635356,2009-06-07
10,3,65774699,1999-10-08
5,3,15770348,2015-01-09
0,3,31139354,1996-09-05
9,1,44112523,2014-12-26
2,10,62538411,2021-02-14
4,3,52597474,2018-03-21
10,5,12903503,1998-06-12
6,0,87970611,1995-09-12
4,5,30566702,1996-12-21
3,7,89294178,2019-09-24
10,6,46782956,2002-12-10
6,4,73182977,2000-01-06
9,4,73522377,2020-03-03
6,0,48146800,2023-01-15
5,8,98676578,2001-12-05
0,2,97397813,2018-02-28
9,7,80674924,2014-01-23
0,2,95521653,2004-01-26
0,2,29786625,2021-07-17
10,1,86457588,2011-12-12
0,1,69486508,1999-04-16
5,6,34522249,1999-12-26
6,5,22631541,2020-02-21
10,7,68138034,2023-10-23
10,7,64301440,2009-09-13
3,6,95396861,2002-05-06
5,7,85844508,2021-09-20
5,5,81923905,2012-08-07
6,4,94519224,2005-03-01
7,6,39087268,2003-01-21
8,1,77722680,2001-04-18
6,5,76346371,2018-09-04
8,8,37268814,1998-11-24
3,2,38465350,1995-12-13
6,0,49952970,2015-02-25
3,5,54612077,2009-02-22
8,1,70505429,1998-09-19
2,2,30566702,2013-07-27
5,9,77888153,2024-02-10
6,0,23066852,2015-12-30
5,3,46195318,1997-03-01
3,1,62049514,2005-03-03
5,6,29786625,2015-10-14
7,8,57662671,2021-04-29
8,0,29250574,2012-05-16
1,1,99028416,2024-01-15
1,8,37422962,2006-09-29
0,6,86394999,2006-06-09
7,0,49748203,1996-08-27
6,5,43020494,1994-08-21
0,0,40213918,2016-10-19
3,0,45831677,2020-04-04
4,6,26580234,2011-09-04
2,1,40086148,2016-12-16
6,1,20046501,2005-03-02
4,1,68541831,2023-05-31
5,4,64068427,2018-07-28
5,5,81242133,2022-03-30
0,8,66074401,2020-01-13
4,6,85444955,2006-03-01
3,4,70716628,2021-03-26
7,9,78138682,1999-12-28
5,7,97947452,1996-10-11
9,10,43090498,2012-02-12
1,9,94732756,2011-12-21
1,4,44512816,1998-06-07
8,5,63551824,2007-07-12
9,7,49945103,2024-04-03
5,1,94984388,1995-06-06
7,8,66074401,2007-09-01
4,6,51230033,1998-03-11
10,8,58791023,2000-04-02
1,3,96976448,1997-03-03
9,4,54119518,2006-07-04
9,0,24924464,2001-02-28
6,7,67849192,2000-04-28
3,1,92895510,2014-10-29
9,9,42933681,2001-11-02
9,4,95759366,2020-02-24
3,3,44561100,2017-07-07
5,7,67132410,2018-03-13
3,6,58812065,2010-08-19
0,3,66744972,2021-05-17
5,6,86457588,2016-05-11
2,10,10749369,2003-03-25
5,6,94519224,2005-07-05
1,10,95596094,2019-06-01
7,4,67936926,2015-11-30
9,0,29786625,2010-12-21
4,9,46259631,2016-12-15
0,5,48146800,1994-08-03
8,1,22826934,2019-06-17
3,7,63098706,2009-04-08
2,1,74757420,2021-11-26
2,5,17546347,2022-12-16
8,6,25831685,2001-09-12
5,6,55088249,2013-01-17
4,9,20182096,2011-05-31
5,5,36418594,2017-09-24
7,7,86931266,2000-07-28
7,3,86457588,2011-07-11
9,5,34799988,1997-05-06
3,6,29120439,2010-12-03
0,10,95114690,2010-12-19
2,3,51414333,2018-02-15
2,0,10180100,1995-06-06
1,9,87698720,2003-04-01
1,3,64023788,1996-12-19
2,3,63018690,2006-04-21
7,0,24269479,2001-10-19
9,6,78550014,2003-12-07
6,7,92877492,2014-09-19
10,7,10740345,2009-02-19
7,6,32418676,2017-10-24
5,8,57794851,2022-11-27
1,6,68761567,2005-11-23
7,8,87439556,2002-05-29
6,9,74757420,2010-11-15
6,9,54850201,2019-07-21
1,1,58579252,1997-03-02
0,10,62626423,2008-08-09
4,2,68541831,2007-01-05
2,8,53753512,2002-06-19
6,9,57599828,1996-10-08
1,2,30343668,2020-09-22
9,0,73522377,2014-07-11
10,9,20046501,2015-01-07
8,4,42565188,2006-08-28
6,10,87234868,2023-10-22
1,6,69031430,2017-05-02
8,9,66714331,2018-07-24
2,5,58789717,2023-09-07
6,1,83807841,2021-05-20
2,7,43009528,2011-02-04
7,5,62799276,2004-01-02
0,6,66744972,2005-01-24
5,1,97423022,2015-10-11
8,10,60817604,2012-10-28
6,9,77888153,2024-01-13
5,9,21366860,1995-01-12
5,4,77347728,1996-10-30
6,9,10749369,2017-04-21
4,7,96877712,2001-10-26
10,4,20909437,2012-11-16
1,7,46407212,1999-04-13
6,8,60337456,2016-11-10
6,0,47809997,2005-08-30
8,8,14770423,2012-09-24
2,0,67182726,1999-07-13
10,2,10180100,2016-09-08
9,6,83818088,2014-11-18
8,6,49415760,2002-06-14
9,7,14605027,2003-03-11
10,8,77347728,2021-05-21
9,5,63429864,2011-10-27
2,8,14809802,1996-03-20
8,6,41555290,2000-12-22
6,6,82154994,2022-01-20
1,7,80674924,2003-10-28
4,4,54756011,2001-09-14
0,7,42565188,2008-06-19
2,9,93359027,2005-07-24
10,8,99038418,2012-11-23
8,10,62626423,2000-02-07
2,9,42207226,2024-06-04
0,0,74392394,2017-11-13
9,2,77630621,2007-03-08
2,6,77347728,2006-07-24
4,1,47645820,2024-03-02
8,10,86931266,2017-11-05
9,8,71115341,2009-04-10
3,8,46291260,2000-08-11
9,3,42565188,2024-04-27
5,1,44249000,2011-11-18
10,4,88591766,2012-07-08
1,2,88392970,1996-01-21
3,3,53908604,2006-05-06
4,7,73052280,2015-01-29
10,1,54612077,2011-05-18
4,4,51333239,2021-07-11
7,10,17828494,1995-06-19
8,8,15505445,2023-02-15
6,1,29250574,1999-07-07
1,1,64599120,2022-05-21
8,10,90917769,2014-09-12
2,0,71440379,2017-03-25
0,6,95396861,2006-09-11
5,10,88510677,2002-01-29
9,9,36548367,2002-08-24
5,8,81526632,2002-04-29
9,9,61368632,1997-09-08
2,1,23484142,2007-11-15
7,0,23066852,2016-09-08
6,9,52245309,1995-01-08
5,8,77285617,2021-09-25
7,9,66115792,2024-05-18
0,2,58609325,2010-11-10
0,6,11299330,2019-11-16
3,3,58202764,2000-11-29
5,7,30475684,2016-11-28
1,9,33608694,2011-09-20
8,3,40213918,2023-07-23
0,3,31353049,1998-03-16
8,1,43377276,2013-10-30
7,6,65005000,2020-11-02
4,10,78909004,2020-09-08
5,9,83807841,2019-04-12
10,0,68838561,1995-07-23
6,5,38023553,1997-08-11
2,8,62220286,2014-03-08
8,5,56120766,1999-12-06
6,2,55088249,2003-08-04
9,7,66502784,2003-11-13
5,4,84040094,2014-10-03
1,2,38023553,2011-05-01
6,4,96963219,1996-02-20
0,1,87439556,2004-04-03
2,0,35285262,2009-05-02
9,8,33998566,1995-05-04
3,8,60422381,2003-09-21
1,8,92801863,2024-04-18
1,7,30343668,2023-08-13
2,8,58789717,1996-05-16
1,4,58624089,2019-02-22
8,6,47998354,2006-06-01
9,2,20963900,1996-05-16
10,1,89294178,2008-03-05
1,3,19116737,1997-09-26
5,6,70967424,2001-12-11
3,8,14809802,2008-09-10
2,4,88683946,1995-02-28
1,10,12422953,2000-12-19
6,5,45741272,2014-07-07
3,9,76529390,1998-06-30
3,7,38465350,2015-07-21
10,6,51230033,2021-09-28
2,9,28614533,2017-02-10
3,10,49582117,1997-03-01
10,1,50375220,2016-03-17
7,2,23932683,2022-11-06
5,9,99733155,1994-09-28
1,10,72894897,1997-04-13
4,5,28175863,2004-03-31
5,3,89834986,1999-07-28
4,1,45712381,1998-08-28
9,5,54926848,2023-01-30
5,8,97030406,1999-03-29
8,10,29409436,2004-01-17
8,8,77290930,2014-08-16
2,9,88240815,2020-09-27
6,4,70505429,2003-03-23
0,0,54802333,2004-04-20
7,2,72894897,2009-05-11
3,2,84375636,2001-01-02
7,0,61767245,2015-04-06
8,0,71662961,2008-03-21
8,5,43005754,2004-01-04
10,1,91598286,2019-05-30
4,3,57043257,2013-07-16
9,1,97397813,2005-04-12
2,4,88510677,2017-06-03
4,9,86989021,1995-04-22
9,9,68274976,1995-05-22
8,5,36707280,1998-06-30
1,10,56177161,1997-03-26
7,1,20712237,2007-07-23
5,1,21366860,2001-02-08
0,8,59441417,1996-07-01
9,10,89089147,2023-04-26
5,7,96465305,2016-03-03
6,0,10168546,2016-07-14
7,1,46089671,1994-10-10
7,10,73522377,2014-06-02
5,8,84055382,2024-03-13
9,10,54375805,2010-08-29
9,2,82257977,2020-12-26
6,6,53184169,1998-06-18
7,1,30061378,2012-11-17
4,6,43020494,2012-04-25
5,2,20712237,2008-02-21
0,9,43147189,2017-10-08
2,1,54612077,1999-06-02
8,1,89895323,2008-08-04
10,9,93073161,2023-09-13
5,9,41843652,2012-12-27
8,2,84275700,1996-08-07
4,9,63753560,2012-01-22
9,0,43458489,2022-05-01
2,2,62189117,1996-11-03
1,10,85217732,2008-08-17
3,7,49990373,2004-06-27
2,2,29409436,2001-08-23
0,5,62799276,2011-03-29
9,2,40715509,2006-08-11
4,1,66074401,2022-07-21
2,4,85109512,2021-12-20
1,1,76346371,2005-11-28
6,7,98318745,2003-01-28
0,2,67132410,2014-03-23
3,0,13957202,2017-01-29
6,8,88591766,2009-07-31
3,1,75691178,1997-02-23
6,8,64638910,2004-03-16
5,0,47356824,2020-03-06
1,6,40287907,2020-11-06
8,8,23360735,2016-01-31
5,9,64638910,2017-03-30
6,5,43458489,2002-07-28
5,8,61767245,1998-03-11
3,6,39087268,2009-10-13
8,4,49753448,1995-11-10
3,4,57294401,2006-08-02
2,10,23484142,2003-07-31
10,8,12416829,2002-05-20
10,3,16215739,2002-08-15
9,6,66115792,1999-06-25
5,3,59441417,2017-03-11
6,8,19973347,2000-08-29
0,3,19390495,2018-03-04
9,0,31198986,2024-03-14
2,3,95313776,2016-10-10
2,2,30310093,2008-01-31
2,2,19750664,2011-06-26
5,8,97131685,2011-02-22
4,0,23418690,2000-04-24
5,6,81133098,2011-02-09
5,3,57794851,2021-02-22
10,6,88392970,2023-07-03
5,9,54926848,2008-02-14
6,4,81595652,1997-01-07
9,4,10749369,2002-06-19
10,3,56120766,1994-09-21
3,1,54375805,2011-01-03
4,10,90689505,2005-08-12
10,10,64675964,2019-09-08
2,10,36152028,2001-04-05
6,7,44561100,2000-04-18
10,5,69159576,2008-03-30
0,4,60201705,2014-11-18
6,9,18261364,2020-07-22
2,8,12903503,2015-02-15
1,2,78697313,2001-09-26
1,5,71297154,1994-07-09
4,10,41795843,2010-03-24
2,8,69981762,2009-09-25
3,9,31961403,2019-12-18
8,1,91509576,2021-06-03
6,0,97423022,2008-05-10
1,4,91068711,2000-07-21
10,5,25165121,2023-06-15
6,3,65714691,1996-01-12
10,4,31286187,2019-03-28
7,8,46089671,2016-12-29
5,0,36152028,2023-08-30
7,3,66074401,2012-02-22
5,9,64599120,2023-05-26
7,0,37491048,2021-08-17
0,0,83225137,2012-01-25
5,2,23056259,2016-02-27
7,4,92801863,1999-12-16
8,6,45741272,2003-08-09
8,2,20195603,2010-05-18
10,2,59295506,2008-01-26
2,9,61640606,2010-06-02
4,8,15144354,2006-10-13
10,8,93055630,1997-09-27
7,10,21366860,2012-12-22
6,3,31139354,2021-07-27
2,10,80576499,2020-03-31
0,5,51230033,1998-03-11
8,10,53753512,1999-12-02
2,10,76637763,2018-07-10
2,9,98375028,2020-06-25
4,2,38371804,2020-02-21
3,9,98676578,2003-04-15
7,3,26602576,2006-03-30
5,0,62799276,2024-05-13
8,9,11620660,2009-07-13
5,0,56896087,2005-01-01
1,2,78138682,2019-05-30
2,10,60756899,2018-12-21
10,7,54926848,2016-08-19
1,5,67120028,2013-04-16
1,0,99038418,2003-11-16
2,8,66869461,2020-05-18
2,9,72616225,1995-06-12
6,4,94984388,2022-02-02
10,8,22562399,2021-04-03
3,3,92467006,1995-03-22
6,2,36548367,2016-10-12
4,0,46782956,2011-08-06
9,7,93359027,1995-09-21
1,10,14469708,2006-09-04
1,0,61767245,2021-12-19
8,0,89539758,2024-02-23
4,8,60756899,1999-11-12
9,1,20046501,2002-05-08
6,4,40086148,2007-03-28
8,7,72947502,2007-02-22
1,10,79833656,2006-07-21
7,0,78550014,2012-11-03
7,3,72894897,2006-12-27
1,0,37203178,2021-01-31
1,1,79063223,2000-11-06
8,0,90704442,2011-11-17
1,5,46259631,2019-06-28
4,1,40086148,2000-04-23
8,10,43164069,2003-09-28
4,4,83764351,2014-05-18
0,10,33998566,2015-02-04
6,0,45831677,2012-01-25
8,0,47998354,1999-10-25
7,3,18180224,2019-03-24
8,4,47129651,2018-02-04
5,6,95521653,1997-11-17
9,5,38465350,1998-12-31
8,0,34550796,2012-09-29
4,2,44086620,2019-10-12
7,9,69835427,2001-11-05
1,7,66568761,2012-03-04
6,6,77285617,2019-07-08
9,10,96419435,2020-01-31
7,0,51230033,2022-07-07
6,8,80169581,2007-01-15
2,10,56177161,2023-03-12
6,8,44561100,2007-03-07
3,5,37491048,2018-04-14
10,7,28683359,2010-06-24
2,9,63155122,2019-08-05
2,9,84921012,1998-04-25
4,10,27858050,2015-05-03
5,0,96167592,2016-12-23
1,6,25449859,2009-07-06
10,5,17104203,2022-09-07
0,10,70036047,2002-09-13
8,0,20195603,1996-08-08
0,5,31001014,2020-10-03
5,4,54612077,2008-12-12
10,0,37268814,2011-10-28
1,3,96419435,2008-03-14
7,7,67066449,2023-03-14
2,6,49990373,2014-12-30
10,4,37268814,1998-07-09
8,5,52706531,1995-07-21
10,10,64763437,2010-06-21
1,10,53908604,2000-07-15
0,5,90196824,2000-07-20
2,10,73881374,2006-12-11
6,8,51756400,1994-08-08
7,9,92047972,2023-06-06
7,8,20607360,2011-04-14
0,0,77722680,2018-06-22
8,4,10560645,2017-11-29
2,5,47927946,2015-04-25
6,8,66568761,2018-02-13
0,0,84361952,2015-10-09
3,0,70048714,2022-01-12
3,9,66543090,2011-09-11
3,10,47071768,2006-05-13
5,0,67849192,2020-05-20
2,3,23066852,2016-11-08
6,8,26638257,2013-10-06
8,9,21484037,1997-05-11
0,9,57234750,2017-08-10
7,5,85217732,1997-05-11
10,0,77583932,2023-07-11
6,5,64763437,2007-10-01
0,0,74962032,2000-01-03
3,8,37422962,2015-06-13
8,4,62189117,1997-09-29
2,8,97579727,2009-06-11
3,10,30593658,2002-11-15
9,7,44086620,2011-10-20
8,8,85217732,2016-11-24
2,9,96153549,2005-07-03
0,4,50229830,2008-09-18
3,6,60091807,2018-05-11
7,2,30131410,1995-03-26
4,9,64763437,2014-08-08
0,2,29995860,2011-09-07
3,1,65376627,2012-10-25
7,5,54802333,2006-01-18
6,4,70967424,2000-03-15
8,3,54552706,2004-04-20
6,1,64111069,2019-05-30
6,7,28120812,2018-09-27
2,7,74402447,2004-09-20
8,0,89174593,2007-08-21
9,3,66869461,2002-01-09
9,9,41843652,2024-05-08
6,5,34522249,1995-03-02
4,2,41869796,2022-06-04
1,5,18261364,2001-07-28
0,2,72808347,2019-02-05
4,3,30593658,2005-06-18
0,10,77722680,2022-09-18
1,3,60862025,1999-07-07
6,6,45712381,1999-01-05
1,9,97507281,2024-05-15
6,6,86394999,1997-02-28
0,3,57730139,1996-04-24
7,8,45573806,2021-11-27
10,4,65714691,2012-11-28
9,3,38789274,2002-05-06
3,7,95062354,2012-12-11
0,7,67350513,2019-01-08
7,0,72808347,1999-05-06
7,8,45831677,2014-06-21
9,5,19973347,2015-03-03
0,10,79111377,2016-11-22
3,8,37589771,2016-09-08
6,5,67374374,2013-10-12
8,1,11417946,2011-06-20
8,0,82747143,2022-12-08
1,2,76067572,2006-10-10
0,8,51333239,1996-03-09
4,2,47636481,2008-12-17
4,0,41869796,2019-03-04
0,9,78846791,2013-11-01
5,2,39505890,1995-03-08
6,9,33356219,2016-11-07
3,2,29195708,2006-01-24
3,0,40179770,2011-06-14
3,10,64638910,2024-03-01
4,2,51965581,1999-01-19
3,5,99120671,2022-10-17
4,9,89539758,2007-01-29
9,10,76658852,2021-09-10
0,3,66189029,1996-04-29
10,9,29995860,1995-09-16
5,7,20909437,2005-09-26
1,10,97424805,1996-12-31
0,7,59441417,2008-02-21
0,0,34522249,2001-09-02
1,6,44744114,2002-11-20
4,7,32703734,2016-09-08
4,4,20712237,2018-04-24
4,4,25778692,2017-01-01
5,5,55070319,2022-12-12
5,4,25562784,1998-01-15
3,9,97534245,2014-06-20
1,5,42091394,2013-06-17
7,2,85444955,2001-06-16
6,0,94984388,2023-05-16
9,10,76640179,2007-11-05
8,10,15872774,2014-08-23
4,3,16565384,1998-04-03
7,3,67936926,2023-03-04
9,8,78909004,2019-01-11
10,7,85137689,1994-11-11
6,9,54802333,2019-08-21
10,5,49582117,2000-03-06
5,1,23952531,2015-03-14
3,10,27521473,1997-04-28
10,3,90276023,2014-07-18
7,0,76526122,1995-06-22
4,4,36152028,2003-02-22
8,1,53753512,2018-07-25
1,3,76646857,1998-11-24
2,4,43090498,1994-12-19
8,5,37018788,2009-01-02
0,2,97233887,1998-12-06
1,6,41795843,2002-01-04
2,6,23932683,2020-09-15
2,7,16517864,2002-06-12
9,9,85109512,2017-05-22
3,5,34522249,1999-04-14
3,1,74402447,2011-11-26
4,6,82075516,2001-03-02
2,8,10749369,1998-03-24
7,3,20182096,2000-03-26
1,5,94984388,2004-08-16
5,4,81923905,2006-09-06
8,8,20607360,2023-09-04
3,1,51313822,2020-06-18
5,7,50327897,2016-12-13
7,2,37179206,1998-07-23
