dni,sueldo_hora,cci,numero_celular,horas_semanales_trabajo,esta_activo
28053426,73.3,29712444903815431038,723479240,52,True
24259149,66.1,24879717612537138298,846504156,97,True
87301545,18.8,08669038324543220458,815189234,106,True
62921685,35.7,92848795893915956928,652721051,18,True
96084053,21.7,18496054940994516976,660494174,66,False
29006491,65.8,94542628280781283415,553385062,158,True
54248972,38.2,98813232608190882878,867189177,6,True
65760325,20.6,28310819517432043028,546919802,22,False
87981351,59.9,12588690393965675154,424494355,137,True
43192847,35.4,34254608785055350853,310649950,71,False
30515918,52.1,98170181936209894982,815030007,124,True
50714936,16.2,98148510187711920036,734973174,6,False
43309363,76.5,16470676771814893549,517758858,154,False
42550073,70.1,62894751015761656024,271326488,118,False
18545620,87.7,72577250307684183392,959132487,31,False
13542601,91.8,30465405253691015122,582191407,62,True
41723968,29.3,45382717299778784317,983315044,16,False
71966519,66.0,02851564595604104450,483100939,40,True
90237505,70.7,36613863203617362949,825670239,65,True
28120426,81.6,47184504031882589622,332147721,51,True
58842928,1.6,39513465950741827134,986440876,75,False
67819601,90.9,10584023943641477671,584313378,147,True
25463514,9.8,14676692693349204738,926603926,11,False
46261927,29.9,52646458122369723718,211595281,78,True
18104030,88.5,90967573471002972713,641989909,59,False
84634072,80.0,83370459552600884080,335884372,85,True
48203781,48.8,52412161960372070504,765753581,75,True
89697255,29.5,16663660970611932241,560029127,60,True
95394017,12.6,90230915690999422275,324385173,4,True
89790056,38.5,82604451379864744147,522677614,160,True
16338108,37.5,77853184801089422921,216321917,13,True
52244469,6.8,39292038973835579909,391123631,22,False
29939491,73.5,36885864632132427908,963411854,139,True
39562294,94.1,69396854603854262661,499933543,76,False
96961397,80.1,01351956952826815770,772198297,51,False
57468976,48.2,46628054921624717614,514296267,129,True
26031483,51.3,39307461068961422258,917984099,48,False
37648328,88.0,86631983392877063108,332286965,71,False
95470901,89.9,12641236555766055633,446446159,146,True
24330781,63.9,42462218063322960902,277501823,43,False
93701245,94.5,23654561265397564681,675390277,59,True
11020028,90.2,34812267450988333806,326670567,10,False
72603791,56.1,99688428355163590061,569326331,109,False
96035723,6.0,64402565953763602844,988665411,8,False
33010330,9.5,79839203918978843776,868526064,81,True
75133707,63.5,95954814767740837745,335252016,78,False
85113292,10.4,13201762866992620892,552920079,22,False
13532867,64.9,60155309554527335582,853911304,165,True
78770974,80.1,28088946354799866651,337395237,47,False
21039793,52.4,23594278425644637942,268382841,130,True
79303959,80.2,09656481472598290094,373713772,104,True
47866022,30.1,03667000040626814797,926344325,48,True
72493528,26.5,76748246842087767943,735277967,34,False
18365282,59.0,80656054572058237966,370254442,147,False
53224869,25.1,56893165822927325714,475199634,133,False
26696019,80.7,79735289097149483097,954119910,133,True
54890693,40.8,92751334184341471568,591173105,129,True
89386700,12.3,14251537369698104551,874025139,130,True
27950061,93.8,49301495469845804522,839370292,72,True
17869340,86.8,90659679462683789189,696943578,130,True
78082463,37.7,14726955475372638340,382019400,50,False
65073033,33.8,59913705000657012432,576667299,88,False
82939357,13.4,98568887042336442514,599073718,92,False
35019629,9.2,27669433071669183773,732316327,157,True
49261216,89.1,19912334356236036265,980854511,31,True
54100225,7.7,29611120530968913430,852695926,99,False
37853287,99.9,06664199633685475465,953820152,74,True
92434262,46.8,89887198388388424755,248486158,168,True
94239558,47.3,34229467177429502650,486158062,90,True
57964471,45.9,54705322018544448684,693827980,81,True
97710057,78.5,88565637913974549225,674631388,34,True
82829178,59.9,48912596832154642258,849083730,78,False
24524846,80.1,50516332320318684724,916053713,162,False
42654538,14.9,34755911503228792796,613325334,43,False
84514706,20.1,48842607063486422757,294655135,151,True
25249535,88.1,55759091265060893390,862341397,73,False
66143288,88.4,59211758865112182368,865818534,81,False
36906160,81.6,90607388051440828928,250766770,133,False
47808048,79.7,75097092962221595623,745485741,93,False
75769613,25.5,36758927696346765868,379671204,130,False
12943482,90.3,92733050817874765394,816732751,144,False
74573958,20.8,35248436190145187193,458817885,131,False
56140022,49.7,23669791687863254455,329909958,113,True
84632521,28.4,54028905032379984848,753734410,139,True
14946109,59.0,70840442432711488745,669820419,21,False
85516028,37.0,74052622096212302597,826265591,110,False
32617721,51.8,70946917301144713511,412945629,24,False
98984555,30.1,36294151806108458516,336185837,97,True
74468286,47.6,90356811195076256542,280697450,117,False
20514636,46.3,84526932035339032082,739725066,77,True
60581890,35.0,59310148557350908248,316057104,112,True
22801394,56.5,24593916765557758325,562560836,20,True
54072236,31.1,53314437614446070347,227440317,102,True
75619250,25.8,39634852930825580345,533310329,73,True
60305431,9.5,43818684762293969127,615395358,20,False
50291870,84.7,63258556701978124077,546724259,45,True
72234202,66.4,17091077981483363953,346538095,59,True
63919996,21.4,49962239042756658783,970066441,140,True
50654819,78.0,40189771433658908917,560728855,41,False
72348028,34.5,25181527961488839600,318798150,165,False
27684188,40.3,99679700407946679718,977951001,120,False
50516214,71.3,60199901532969131040,475114550,45,False
15625216,44.9,39277916392617738333,637686235,27,False
65287572,71.8,93173063678012604277,676341562,116,False
34230501,40.1,33763290832680613158,914199980,85,False
94247951,52.6,32472613478114939990,351737279,153,True
55413894,94.9,39627306244561661080,990480204,23,True
30762217,48.2,19466590701765226706,385846010,80,True
54387312,42.7,88237697095504318173,556855226,112,True
13948047,67.0,35127491605747053913,962437693,14,True
42845146,24.7,60835699591737399679,757821956,64,False
80781942,60.2,25328656367737841474,283794889,67,True
88612351,88.6,71552860829546051255,379194250,166,True
80029951,33.4,93288757881153488568,817330317,141,True
84295036,14.3,60491481843757515482,975946751,140,False
28688307,34.0,61833192341778329637,880056569,49,True
28467142,45.0,13355799735953718612,472755714,162,False
70481794,33.4,67426092998444987547,878868528,67,True
15151342,25.3,96013278359835384430,936386168,155,True
38022911,44.6,90844289794394966363,925791262,50,True
80936119,8.2,60549772774904044979,537090960,76,True
36330660,82.3,32223344833371399612,973449590,151,False
77932036,73.5,12407523427948761864,262754860,123,True
94697365,97.1,44314594350050562938,748234178,128,False
67019965,14.2,77464509049757612168,283755303,67,True
18746791,59.1,53597876345065991672,812852750,64,True
28775060,97.9,36059322417652984610,327835237,154,True
24835825,74.6,31899913865134521948,339761951,148,False
36599827,15.5,98870132343967199079,415623150,27,True
84551926,18.0,53748413466182968114,779240058,73,True
93250147,92.8,96164631488464657590,927819230,16,True
70869960,41.7,41926571978394280851,389207579,71,False
19567708,98.8,41297423640732335261,967314723,150,False
57026043,59.4,48210714031708848563,964721484,167,True
93363300,67.1,48649520184590255178,273051656,37,True
73092002,32.9,38332661364482569494,348639593,22,True
41071595,76.3,04805906145288709994,223543358,145,False
97504078,65.1,93710085308466671812,471022735,129,False
58394524,87.5,54075303384484504413,770746515,146,False
97518518,81.4,51038006434391550876,659566917,53,True
13749192,34.8,04538345882717008955,426022225,100,False
41651238,92.7,32578905802187146240,373541446,56,False
27360872,39.4,19160071561924614065,256924416,21,True
81338763,84.1,14827510864221210792,686335933,154,False
63751394,33.2,16072912224072198730,336793768,8,False
41602598,20.8,40032504480782361815,747427909,59,False
40181546,70.6,15009020180691657517,489277296,104,False
54397825,99.8,13199356527421496757,561869590,102,False
87102389,64.7,80450192037301844786,755538287,87,False
42144771,68.6,73537657006242887398,877878019,59,True
33670915,92.7,94533851618622757749,329577595,46,True
69478891,97.0,62664502446130168623,547290379,91,False
58018199,23.3,68106685096192032226,961876600,80,True
62840431,57.9,53929011802777901943,349168329,15,False
15968279,52.6,91170231838526263798,972467817,38,False
55313407,77.8,02349051309605632588,637416698,103,True
18660139,12.3,56937615402625532002,977367891,65,True
13776980,57.8,74360009104909021679,733039949,24,False
11283760,61.7,28301178773463150857,550340550,86,True
87652153,58.5,15672073761713229867,493403770,168,True
10214037,55.2,47108662355777671457,311139510,163,True
64805743,91.0,26744435109902849851,561342378,35,False
84204157,83.3,83970522715806957977,382687143,71,False
17622409,29.2,16879042202343693855,580165537,9,False
34983184,85.0,20331587114952413497,275572490,82,True
68491054,91.2,08183152033901778204,638360767,161,False
68062272,34.5,27285306630010024448,976212113,64,False
24798738,82.1,43043847245882774155,516901551,166,True
35410873,41.7,62051311268279917331,497408728,134,True
95281426,30.2,93407746835179549358,375392701,15,False
79233568,5.4,13526580247422920171,967097597,141,False
23990706,31.8,92214194837290102413,856536772,115,False
20098524,13.9,24190227060522148932,896482366,121,True
39336307,57.9,90546563062084067532,940492318,51,False
18078476,75.2,56891007759895261357,734088594,49,False
34039410,83.2,82180345680954121358,994746050,61,True
51038843,80.1,74667846562803125151,248965266,20,False
31537864,94.6,86068836074223020114,410567655,117,False
16839023,51.9,89730337962239055396,785746736,91,False
94742083,64.3,21410815078702746161,925296406,40,False
96559339,63.6,72149534286102809802,899984474,111,False
81696989,89.5,13604915996996363359,550749704,138,False
44513238,53.4,62207081080344563784,478938426,117,False
28238404,25.1,95160694401263393063,910618361,64,True
31664797,75.8,44954214220319769797,748378570,14,False
23453903,5.3,26766225389449054267,322055889,120,True
38311007,37.2,87056346127409506261,362178524,58,False
89776417,91.9,72121675408744138525,810378665,102,False
34353931,24.1,08502306740546935098,581035732,124,False
68731335,33.1,80620999842666083864,997764779,41,True
87156004,40.4,66790337143264668164,658180780,30,True
35906799,39.0,96491749316465348647,793917389,9,True
40602537,74.5,90490556731889471634,982042673,130,True
98141946,73.3,47165392249667692464,373237017,35,True
60541941,95.1,46882793712467083919,833869459,109,False
35809436,64.9,97642097744550958346,269954352,13,False
67873157,2.3,36410917463058663679,596786170,157,True
91020605,19.4,28888705270654022783,285198103,99,False
32189711,7.1,70862989584639954924,360098971,28,False
37728740,61.3,27887294498745344842,538993701,38,True
77659836,65.8,66700712068934576893,355471005,3,False
59674997,7.3,30731581566566635770,980170330,106,True
63948731,53.7,33286465197923198654,873015377,74,False
38392098,10.6,03475803810702639062,523532795,166,False
41885544,26.9,54837117037029980741,338618005,62,True
28728463,75.9,22699978925712313865,384967698,100,False
72888931,60.5,65744834765615979963,379023669,140,True
21754096,19.2,07559187007950911317,540730884,81,False
92397643,34.1,77339867653481445387,559675935,90,False
54149131,43.0,73444174872449973968,564471354,29,False
29389990,48.5,10139573454377135419,955270772,86,True
38751672,32.0,06336083813560817595,694560732,78,False
37101569,17.2,51014938786724838526,734538240,15,False
28976164,66.3,64139566408292870058,215388339,50,False
78468163,13.6,20091347510697721239,348255368,10,False
28393524,22.6,37142414230003645196,950466583,14,True
41694487,7.4,96143694179333974681,834890594,145,True
80784167,97.7,03487914225925808101,423824028,79,False
91631723,85.6,60013411337967711625,298877838,89,False
44894204,98.9,87941848190762289098,953195146,96,False
19042503,23.7,51615367072223325261,362060621,74,True
12219846,98.5,61206249186580242560,797994787,151,False
63316293,65.8,82413665152413705004,239617099,74,False
14606975,29.2,71498762392314867336,838328791,52,True
21834739,7.4,48428289623463703152,968197044,49,True
28970163,97.3,06243338396810030598,427071866,85,True
77086121,18.3,57729526248124923278,485064274,56,False
42279322,53.4,36467689499488519155,552220802,94,True
33627770,19.3,14855953312349534631,739443622,142,True
91194574,54.0,50526956003975611321,354935332,64,False
57112585,40.0,67350635843223256531,883463225,66,False
49926005,41.4,49922896617600439638,264320675,23,True
16921749,57.4,06925590798436140786,958194066,28,True
72112159,38.9,31316774769603037685,390791235,132,True
77675454,45.8,17511347958500111235,477873252,158,True
77298855,24.6,45121106808890114597,520364853,15,False
48495239,40.4,95424151770484281842,273809455,73,True
42099242,86.1,12523187121206705406,941498159,148,False
21513277,51.4,44154669789747835090,328263040,59,True
92616031,76.8,78049127936081169073,837675601,28,False
78291601,13.5,55165917471136268633,467077698,141,False
42776431,97.5,72590753849653429080,988764027,145,False
55445340,91.7,69086835435020249027,815045988,156,False
58581689,5.6,21468365107909966452,812192312,67,True
72970299,58.6,75927374958247332553,699184839,137,True
85915219,85.2,19009343498470906751,267070795,39,False
82545672,50.2,93634042548668365260,849987489,64,True
70215021,28.1,61174576378356528195,975859911,24,True
36664923,95.3,97811048042404132410,389324024,76,False
80063145,52.2,99404285132059240347,944652202,65,True
80554266,27.1,51666420799736894729,751889380,12,False
14599073,86.9,44253075662380242993,884634727,90,False
46663500,73.3,04354625266865773823,352377528,6,True
68501588,85.1,52250871383652487814,845308741,160,False
29832299,1.9,25360145084951259392,621444028,132,True
85337737,7.3,57262659151685791604,737931064,145,True
11826636,51.3,98888928108142719658,439988913,163,True
90153928,12.3,51313525751345379666,536314036,31,False
21761376,7.4,86247776377439872751,445520898,126,True
19727718,13.4,76975072085022642024,772464583,72,True
48722322,17.3,15077782216381155001,331012862,156,True
92925039,72.7,12183829726973332846,343184568,144,False
66726108,74.2,48429380815538414438,445765636,101,True
72217339,26.9,04447455208228321323,564915625,153,False
82946109,0.2,52490477648345616264,689367819,127,False
98570926,60.6,36063442765747690869,267865553,15,True
68891927,86.5,34309117259381672972,631928326,147,True
41257929,62.5,61215028472260407554,857271878,105,True
94810517,37.2,67375151747165392499,657536452,93,True
10848913,34.4,84245935694566368880,321081535,11,True
22142011,35.0,37887014032599423181,922314344,95,True
78953860,20.5,77486638366196739494,993983341,44,False
20486686,90.2,75071980984195425511,979088901,12,False
18318977,41.1,22803468618217957533,290175165,48,True
48604664,9.1,66046251750189293357,372604036,100,False
70873351,45.7,19774697912048290839,466856043,89,False
56742622,23.0,38071354719199272723,770569445,35,True
63050490,74.4,04077471804861381930,255674734,151,True
18424816,94.7,38156469614138162984,845330271,104,True
92046533,84.5,82383547835507816892,312777659,159,True
34132886,62.6,38637454066333156935,783054833,91,False
80583828,70.4,60683632489998925191,767505009,163,False
77933053,10.0,11938015813412459397,710749856,100,True
56888922,19.5,25861820345556106726,742463756,158,True
46217328,85.4,33593251737591447212,232685237,150,False
39207222,2.6,14085967633586351037,254858547,46,False
48162059,42.4,99333006153300585877,969348076,15,False
23316620,76.3,10319340287769740597,882533004,127,False
29489907,64.4,39171412458600074653,361296346,136,False
83517139,6.0,78566668790773000690,261776494,8,False
45254734,8.4,22282179041862375415,285071274,38,False
66409127,27.3,36114373962197425213,773205138,108,False
55274267,29.5,09451905056324767256,343032075,149,True
78325759,92.2,69614174099594682799,496341184,8,False
29410475,80.4,63786453680568973306,564750345,10,True
91333247,40.7,72483901129971070740,679597260,132,False
47476749,91.5,68570225596425379329,463469518,112,True
30777948,69.4,77785992093643838264,432281384,120,True
54928711,82.9,41657383460938512885,645000313,138,True
23390336,96.6,20071073581485016008,398564273,80,True
16103084,26.2,67936011741575059007,424401104,65,True
89328067,2.8,40564727030767940269,335554839,99,True
33263135,11.0,11712903268642515330,920932017,105,False
52929812,21.9,10253738681979664481,428171835,166,True
37909003,18.8,46194853865546038117,624006432,117,False
71493822,20.1,06011857897818116625,650204232,2,True
78531330,95.7,13266506704101480695,634777009,74,False
17192883,11.2,60654887309194913632,835023912,132,True
89821418,46.6,95166191651735665923,719100685,76,False
76053738,28.9,76405737733955093817,714096477,123,True
40157916,20.4,97705666740447960070,376076442,12,True
61951509,46.4,65907270717540923504,334676020,124,False
87504712,72.4,02700221590162449378,698608966,139,False
71115885,16.8,05577204736770697547,244989430,158,True
17667532,85.4,74461541583171581380,662954900,53,False
56175431,4.3,87120506090130769722,519844548,3,False
69148712,1.8,38150034441495762066,934585120,21,True
63117077,74.7,59734938586345211632,225999665,105,False
34183587,14.1,80995289201670596227,397691618,15,False
64730149,40.0,49166359037385371393,262270318,72,True
97034632,89.1,83538818001441235131,718217105,80,True
12596338,41.6,02606429954541600443,250104685,109,True
35877718,88.5,45740022336221063908,859221850,53,True
12193064,90.2,71743789166216196427,711082956,13,False
39132095,71.2,37766154286209220063,754627849,15,False
33176080,6.0,38347825272043110293,669508787,4,False
65601512,62.8,10091510842845752257,476948718,27,True
35046602,55.9,23227349389398780527,388221763,104,False
63906637,13.4,40929330173944303178,256341955,163,True
88126871,4.7,72960329896792599199,493751506,65,False
17069094,76.7,91415461418828684607,457787580,128,False
49988759,51.7,34925275718424011671,493394526,140,False
85877203,28.2,48269555650547174286,466956887,138,True
22833720,43.9,08576204867139408167,393736095,167,False
61256619,96.9,55291908454121757431,552282207,52,True
32572684,41.2,50294787826024718204,564242083,95,True
85947645,54.1,06096952260885148842,355275651,118,False
25287226,51.6,03519577264585419550,778513723,141,True
80546245,42.7,50244284127693293929,757706298,81,True
31666066,79.2,04288328465608392592,468540415,3,False
12137533,16.5,75613672630661895646,564625133,69,True
27094253,37.8,14457489859730059797,362100203,75,True
88584920,18.7,39159447997981463870,615542536,166,True
66898087,30.6,41563129930764607751,526157504,83,True
82298758,84.5,10593952930825371437,555141441,47,True
53533574,43.7,57740818026374578092,514197699,149,False
97700782,93.0,01539864158118151561,577672584,139,True
64702434,76.8,20773865202033987474,682542264,27,True
67945752,43.1,64389419388738760613,317371150,100,False
26708847,7.2,36119705219400877651,566984580,103,False
23143257,21.6,04597037876434337431,951374824,10,False
92443590,74.3,17470994609909714018,360145457,85,True
66481540,78.1,67634505649531728460,253179102,52,True
79190802,22.8,93065219555394639755,515558600,154,False
61753227,97.1,61001466045354044492,854126157,13,True
77468044,12.4,70052059044684244154,618748715,147,True
28980286,40.2,81615856443883599273,845372074,33,True
12911737,71.6,09538230397282899677,846090386,162,False
62039051,41.5,84557439467433956666,663375521,146,True
83095177,25.3,70964780062175081761,797644827,4,False
98164342,20.0,72023976904284706883,897165209,29,True
34402051,26.8,61001841088968843024,518332009,57,True
99633895,88.4,12071201590626081520,446519129,21,True
41637474,67.2,51765452650788445528,489618408,102,True
82480777,94.9,31467487219217406977,864593522,43,False
76648401,83.6,25525267614712348757,799595491,164,False
17076186,73.1,82223133304211151846,297412793,114,False
61449356,7.5,89383486105179850169,978641056,19,True
18361306,23.6,79052185502827067732,443586283,46,False
94281109,48.9,07944514552986802510,244363080,90,False
11861764,6.2,89110307458931591125,771003169,129,True
90601015,59.7,17926056641100941458,563494580,43,False
23474344,57.9,69553854353354657962,492955669,146,True
25063657,76.2,97918216128484601282,556356251,108,True
98577583,7.0,33368482192235293047,458963543,50,True
92035573,75.9,53399750355886942879,841425570,61,True
97677979,56.3,28888499187728891628,977787679,139,True
57358455,39.6,14277110330862305488,871490671,8,False
43299223,97.6,25691377805881232518,578978014,37,False
50773709,68.7,01011702061192649152,949730256,146,True
86358297,15.4,81449914771778147230,368564846,80,True
35083647,45.7,18426503134456661792,578927447,30,True
64245738,54.4,16866443030034083528,659602912,124,False
56691383,80.9,70415028572276636535,542554001,64,False
50222890,11.0,72728718790688304911,858285290,121,True
63638745,33.2,34286513187117353332,657372044,89,True
53288817,20.4,67718736887194304482,977324174,14,False
10703005,82.5,79920123508957430516,253040050,42,False
15894103,93.4,39980242630517993585,912515573,26,True
81184937,75.0,64889632739091065645,921933715,110,False
70677635,83.2,01336451759447039685,738279423,94,False
70312596,77.8,25172759683269630257,479423629,151,False
77499283,7.7,94769940543968039417,334306995,131,False
93902690,32.3,14204016758820693891,271237665,70,False
25230770,63.5,56853523767470032808,279279854,164,True
89221451,69.1,50946667149705192144,492066899,164,False
21602793,21.5,51279645553376383951,363523938,12,True
37122483,57.3,62700335772654113322,821577039,114,True
33436166,37.1,04408633906150128032,961137226,72,False
68162590,18.7,56006157747016334700,559871753,62,True
63902580,96.5,20235763324881705269,353395088,44,True
92693986,54.6,51820408402362317018,520034956,97,False
84154311,56.0,51204821749793637914,488876754,98,True
31529970,43.3,55679409494834124380,272234653,37,True
51403945,36.2,98579308411358982888,379283181,145,True
62831528,28.1,83392864176001341782,714772088,42,False
93854048,48.8,37218904088148285727,240112509,77,True
47022043,79.7,74907876317891707121,982830665,126,True
59277509,79.5,95662126687692840148,935741909,131,True
70020131,19.1,32194744856425098026,887168396,149,False
38605084,66.6,92592561334070541184,575710080,167,True
89206461,49.5,11549198645320440865,773382611,102,False
36649190,44.9,16940169265160737500,969762730,42,False
48921831,10.7,70160623890411078976,352310981,166,False
95304408,93.0,50353010940853543924,655864135,133,False
50138482,73.6,45048994574357897484,811706699,137,True
90149320,21.6,90675609987378146697,332103094,162,False
71135804,93.5,24709757046035887281,377558036,43,True
32535388,98.5,47856855523790477211,781348288,16,True
86980783,8.3,20223239570883240737,335311355,86,False
95760003,10.6,00119634842597445304,947086388,168,True
17603956,28.6,99867799138818081039,519149138,161,True
36792763,77.5,04817613293544017676,424822875,128,False
32278871,12.4,30522167579069594139,384813453,96,True
91480137,15.2,30449553465596301588,511162210,138,True
73307041,17.0,82493004888094311756,911586962,160,True
82911441,57.9,69068849716944142763,825818576,124,True
37217774,48.4,26355186118822986226,488341107,72,False
69424264,84.0,97333357233087247359,937750869,164,False
46268345,71.0,71391753483046189160,963460006,15,True
58786119,28.4,70993144421460757931,686252922,133,False
86773854,51.0,37135956902088451136,911809200,62,False
94499715,41.6,90504709606512974990,260916389,33,False
44379772,85.9,77477425100961329724,759600911,140,False
57013573,82.8,41544399866297972837,830109476,48,True
52941566,79.1,97293766977936182673,640283607,98,True
52849159,64.2,92641657297013212220,430286694,153,False
93522563,23.7,66221061842533370298,763085346,76,True
88182241,1.7,24221804513693425514,639572399,10,False
88709812,31.6,70100213652414522424,829208954,19,False
82678500,19.0,24065299716167225660,311731376,37,False
57808250,23.6,69114719889642130102,328834370,36,False
32389488,32.3,01880051272449360124,456453992,64,True
85322677,88.1,92732196945451328906,724567013,26,True
65892726,9.2,86939867695044808305,628714563,150,True
22069287,32.3,56433707235108792115,525172312,50,False
56589617,6.8,56227214890200534311,318045041,149,False
17159311,16.8,98698680668232349177,223883340,63,True
31173976,98.0,29089005722534128303,816437286,124,True
61030254,62.9,89953885761778881350,629858764,111,True
81443862,18.6,25611202840336363275,397023305,17,True
51408406,23.5,97165825195820406887,677175423,104,False
39758075,39.1,81018072398819552633,872235333,45,True
84551967,75.3,59647501277812206193,385178031,56,True
32799794,43.7,20871197322219354281,314911901,102,True
78944697,51.3,53523022745272557628,380557487,126,False
67990716,25.2,15001052590090541428,728174078,78,False
52001310,30.5,11412235907536999221,445369766,147,True
77980525,66.7,86661832205413390343,390514437,138,True
41277179,12.7,52389568958843675289,515370106,65,False
59985494,93.9,60034172627901133216,814008054,91,False
60107143,46.8,97610197634769478193,559674446,168,True
64821397,50.5,47921545807902594723,460529400,136,False
14871893,78.8,04168330424759571008,793005291,109,False
36112044,14.7,56781665741317669243,610470967,157,False
44122409,77.9,37233910656036829348,993275501,49,False
80126221,89.0,26212420217974572484,844854928,10,True
89185907,21.7,09306111395838631454,963716355,132,False
93443218,89.3,75749539105096631919,535108363,32,True
99293803,86.1,81422632788506170576,525326389,70,False
39215967,78.5,71583468348609570422,922059100,17,True
19069844,26.5,04254050620837960914,268613271,129,False
72100375,19.3,53499076503060049632,423190835,142,False
21390310,65.0,78745638125787939638,858012277,46,False
87075546,91.9,67714383153671435125,294357465,96,True
68584890,99.1,33345326388894263353,795895826,112,True
33679102,92.1,66589073439582660322,256883166,99,False
51163960,2.5,59333224817711462557,375717023,106,False
65765624,50.3,76945713738079902976,261444617,19,True
74406142,46.7,24727393206853414230,217170390,138,True
58672589,42.2,86372806254364207573,233476473,6,True
99231313,10.6,54600877165587981122,747347946,160,False
66613855,46.2,84598877519352850703,588750548,14,False
45815622,8.2,89789225473248101627,275285942,51,True
20727227,65.4,46935004385742789250,891109148,82,False
96308235,29.1,88433901942679180327,887407887,90,False
35940921,6.4,87262246549969864716,328233793,15,False
29496423,94.8,35550396243053447235,495177747,21,False
23630809,98.7,18771545832172530862,844000586,116,False
69148520,6.6,68307239298461673145,825750783,9,False
13958720,11.2,79212530347445255601,371496949,105,False
18301326,0.9,76646975703155544424,795864740,82,False
16618387,27.2,91804124896405499926,260824053,136,True
88223401,15.8,11062950475266848735,648800153,18,True
26753867,18.5,66728763182480734254,237234683,103,False
73852000,3.8,02627161793869822522,518881120,59,False
41184725,6.7,59130330944612342646,693735113,46,True
49629475,5.6,66217569878732655352,910322428,107,False
27902906,92.1,48691143856693017903,694608388,105,True
31222845,45.8,30366382835282683937,613752917,90,False
56750449,15.1,70681991579194668736,267734884,24,False
64705993,73.5,72211763705144354972,793562526,97,True
84298344,22.7,34166565450998484163,950241902,34,False
18044425,4.8,16480227794735399729,819876614,95,True
86777524,15.2,22649948153684041018,229445467,157,True
48712138,96.5,26676798770540988164,327050979,66,True
54572488,49.2,10564746162135786898,372329964,77,False
73273831,5.4,40420126908621923032,376901133,70,False
84573477,89.1,32349671648696488761,847852968,143,True
99551117,74.0,90024762747390716008,294910775,101,False
77950238,40.8,93776684726156684639,435973206,68,True
23764860,73.4,01387793646578501653,893973748,136,False
71082996,0.9,69033499563481308488,664871962,37,True
36874743,72.7,68991732249734055084,573092839,146,True
39104082,20.8,66528801402849870268,922758738,152,False
84239212,31.0,61356228322585872776,876585808,159,True
14649382,96.7,58775486721900303802,629315143,102,True
38880229,45.7,73055103326026723527,231464056,23,False
20317056,48.3,02224680153426145357,458908036,94,True
72801843,37.4,94986308963785839798,498932198,63,False
12833196,96.4,51032795620537739286,259232541,75,True
13468653,13.7,80716452876066020494,856613066,51,True
22685493,19.4,42052018104555351216,549926197,151,False
74260140,69.2,67049496445591661996,369035597,23,True
91365738,53.3,93947416586459528877,314840450,78,True
84305210,40.0,32915360695978788533,297904240,21,True
73111515,1.6,03997779803954261954,441992279,60,False
18611962,14.4,58517160118329783516,548687759,151,True
68118965,27.1,29632623739487458799,852595618,98,False
24519270,65.4,80863522507005974249,250022170,163,True
86890851,73.3,06094479009497386904,755550055,40,True
22675758,94.2,22131378248186945942,735824497,56,False
61689385,58.7,69984266579611558601,434986658,148,False
35078109,23.8,21304399081799113173,366750896,85,True
92223515,56.2,15253411752918553801,979834471,7,True
10644925,58.1,25950498509068266537,671706818,167,False
12866810,99.4,40084124495672508704,835599903,126,True
26169681,66.2,74537185784705017296,520401270,55,True
67894620,89.0,75552730628013694845,661276996,166,False
24175983,33.3,04381072631193476637,489320241,81,True
60022521,2.7,68379500463121909767,887815767,23,False
83759852,58.3,49067852140158992421,693926001,84,False
88087829,39.2,65662210131136520698,785108615,65,True
73243492,59.4,24279434637017032232,962493969,40,False
87434349,75.7,74039294923148836093,660526863,9,False
59766253,76.8,59116989059011614478,336241042,52,False
11176201,97.7,77241982149386789181,811817110,38,False
25700955,5.9,64357917023903907944,427673987,85,True
19026092,98.5,22062473823686737735,393741033,35,True
97350271,77.5,85581796178007923445,657346196,80,False
75568256,57.4,59011939198262527773,497930516,14,False
81279681,87.7,25494934180990173122,915399218,134,True
40441061,92.5,34991452548348772200,542614058,18,True
50477242,18.7,56843258544510441047,878710778,55,False
12551717,32.9,12647116631927085255,323364017,132,True
53230828,6.4,34898496898087300609,342658760,70,True
30700820,58.4,15459315449577534981,551900025,122,True
92055783,12.3,68600342812789133085,484940095,3,False
65279345,27.4,47978678203920245857,921227415,165,False
15761442,36.5,98034058326649569833,845736124,58,True
31217565,14.4,15272855169109950936,335730198,9,False
96876679,11.8,79225972504273392667,529189111,109,False
29485205,55.4,99534717133504785127,478983865,129,False
61110425,49.8,38798134504544600567,399295131,99,False
81543008,31.0,94280713348779939710,378969309,15,True
26007110,52.6,37684406325948070140,432932196,121,True
81577278,21.1,89989270537264791327,711975735,86,False
61457778,66.1,53218424716347604054,471301937,71,False
77391537,95.1,08104561360069623280,641824177,136,True
91614668,84.6,25196278277894054038,385698397,93,True
39827265,63.9,51484189673195943682,567478631,85,False
63551902,85.0,94333737835291450525,222013427,56,True
75732815,84.5,02460128000176374528,925922581,25,True
66684537,22.3,46476036362842834119,239845086,36,False
23087110,99.7,37345145847906415457,414931138,64,False
11966267,36.4,60315944682236625082,535696174,60,True
25918344,88.2,25133961829582557544,454214762,11,True
88299297,67.5,79172075104968376036,434828622,130,False
45864491,17.3,65238191529396771844,436560283,83,True
96783272,58.2,43526764032083598271,272776920,2,True
55829767,11.9,52201492313280161461,298461208,21,True
