curso_id,grado_id,profesor_dni,periodo_academico
10,4,19403396,1975
9,10,41265769,1986
6,8,61730321,2016
8,7,73972035,1979
5,10,90707322,1999
6,5,57260827,1988
0,2,78488654,2007
8,0,20929374,1983
7,10,78634776,1987
6,5,92943229,2017
7,0,61857899,1974
0,9,46015874,1992
2,10,72976203,1976
4,5,69340174,2023
0,2,91476273,2009
4,4,74919522,1961
4,9,92945309,1974
0,7,34818776,2004
2,6,33218114,2019
8,7,34049444,2009
6,9,32938779,2009
8,8,45240791,2006
1,2,53702123,2000
0,5,68372214,2021
9,7,20137477,1999
6,2,90861251,1988
5,4,38808371,1971
3,6,81007439,2014
9,6,46227086,1974
3,9,21479773,1993
2,8,32192209,1995
1,2,16351972,2011
6,8,50689677,2021
0,9,83827271,2003
6,2,79734413,2016
0,1,70584777,1987
3,7,84161162,1963
1,4,79906105,1997
3,2,89213126,1993
0,6,93625859,2006
2,5,33321830,1965
10,2,38701616,2002
4,7,99162011,2007
7,0,72229925,2005
3,6,31119307,1965
10,3,34629180,1990
3,1,38660051,1988
7,10,78255226,1982
4,1,50231847,1967
7,6,17141208,2009
9,1,11143004,1995
6,9,65908670,1960
6,1,57805698,1969
7,9,73729063,1976
3,6,62297194,1976
2,9,40031455,1975
10,5,60410659,2010
7,7,83135807,1962
5,5,43619589,2012
5,1,72574497,2009
8,4,14715527,1965
4,0,68607012,1963
8,8,48323450,1974
2,6,19898581,1960
0,7,58429345,2007
10,6,38549850,2020
5,6,68694799,1991
3,0,20642389,2013
7,2,69723098,1963
10,6,40039512,2007
0,9,43885102,1961
6,3,30388376,1970
2,5,10100580,1983
6,7,42491744,1991
0,2,90875946,1988
1,9,30603469,1986
10,1,24439487,1992
7,0,55307711,2008
6,6,65829557,1988
2,0,88321919,1991
10,10,56851114,1998
6,8,29769516,1999
10,4,31961616,2001
4,4,19439487,1968
10,9,70397498,1980
9,1,56481832,1973
2,2,67848951,1985
7,7,82861486,1989
10,10,73490387,1975
3,1,73303929,2007
10,5,72484632,1989
2,5,46744576,1971
5,8,72280614,1991
9,4,47050032,1987
1,3,11780193,1986
3,7,12047902,1974
9,10,83236950,2001
8,2,93295264,1963
2,7,87719188,1996
3,9,73729063,2007
1,1,85281422,1983
10,3,90848749,2011
6,10,17065159,1992
5,1,53591214,2002
10,5,88275289,1972
3,4,59521735,1995
1,7,38508130,1964
10,7,14646017,2021
1,7,17938775,1967
4,6,73423170,2011
6,2,84280857,1979
0,0,91661911,1989
8,7,12270147,1984
4,7,42071985,1976
10,8,28868415,1991
3,0,22216449,2016
1,2,61702729,2010
5,1,25217905,1980
3,3,55204414,2003
1,1,86727904,1976
7,5,45308232,1987
3,9,28388471,1993
7,6,39669371,1962
0,4,86727904,1977
8,0,54991553,1969
6,10,58613077,2008
2,10,69828154,2008
9,10,11812524,1965
1,2,74423434,2001
7,9,68362933,2001
8,8,47204764,1980
10,8,98683610,1969
2,4,70559046,1996
9,7,85230135,1980
7,4,75942445,2019
0,4,87112581,1977
7,9,78394576,2022
8,3,94685202,2024
10,6,78130631,1971
7,9,52967843,1992
0,9,77250918,2005
8,3,20828944,2017
3,1,13476722,1981
3,1,15916221,1963
9,4,54864656,1995
1,5,30003959,1990
0,2,47590895,2004
2,5,62498434,1996
5,1,29655507,1991
6,1,30860179,1975
0,2,25031940,1988
0,1,46323600,2020
6,4,62987537,1963
0,2,21767555,1974
3,5,23545987,2010
5,8,29179832,1972
8,10,38427480,1978
7,7,77716704,1992
8,2,89049770,2017
1,3,44683779,2005
2,9,43096592,2016
6,1,82067499,1966
9,9,90903563,2004
0,5,89322845,1972
2,9,78347869,2000
9,9,17890006,1969
6,2,61649249,2009
7,2,75732767,1962
0,4,75611371,2020
0,2,70636506,1978
4,2,27808937,1996
1,5,63473060,1996
0,5,10628990,1975
7,3,63578529,1966
2,10,91058525,2005
9,7,73427024,1984
1,2,41541866,2001
9,10,72466160,1989
3,6,88457542,1966
0,4,59791653,1982
10,2,87085294,2005
3,7,38001402,2007
10,10,83993428,1990
4,6,47935727,1966
6,3,69992007,2004
1,3,89515709,2016
7,9,58137643,2001
8,8,22861347,1981
10,8,56540345,1985
4,5,98995513,2022
10,0,19206332,1967
6,2,22154246,1961
8,6,32602010,1960
9,8,32848734,1977
7,10,12290806,1970
2,1,75454006,1980
5,8,69828154,1968
8,6,55431085,1976
5,3,17567513,1984
8,1,22023379,2019
7,3,34959144,1994
9,10,88801599,1973
0,7,65453504,2000
10,7,56919063,2008
6,8,76422313,1995
0,5,54028068,1986
4,5,88535082,1989
2,10,80977221,1984
4,10,80126350,2009
3,6,15264700,1986
5,4,65560751,1992
6,6,72023831,1987
0,7,52080845,2006
3,0,95945566,1978
1,2,71637412,1960
8,1,39618684,2024
6,4,37863043,1997
2,10,73303929,1980
9,6,87477025,2021
7,7,86912362,1988
0,5,48829086,1977
10,8,20593688,1967
0,5,35675248,1979
9,3,49764143,1980
10,3,98402407,1982
10,1,59491522,1962
4,8,52250798,2016
2,4,93688355,2024
10,2,60476499,2020
10,8,84537388,1986
5,2,48195503,2002
8,4,85812153,1980
3,9,87104082,1984
5,8,99863836,1964
2,5,96417675,1971
2,1,44370093,2006
10,3,75387257,2010
8,5,98009455,2004
6,2,99142713,1986
7,8,82610610,1984
4,7,55287781,2003
5,9,33752490,1979
2,0,62197247,1998
10,9,28587977,1995
8,4,37385930,1987
10,0,33260181,1983
1,2,28226698,1994
10,9,33472983,1987
5,7,13780024,1966
1,5,31665528,1980
10,10,46399272,2000
8,7,35945801,1961
1,2,61730321,1971
8,8,73619788,2006
6,6,77864273,1994
1,6,70662359,1964
2,0,40496583,1974
10,3,42898690,1963
8,6,15191566,2016
3,2,74785013,1975
10,6,85670409,2010
8,3,80879367,1990
10,6,28817508,1980
6,4,35787088,2002
5,2,58863674,1988
5,0,90739312,1971
3,10,92697296,1988
4,8,54441348,1974
9,3,43107338,1999
3,5,32602010,1980
1,4,57388153,1997
10,6,38779287,2024
1,5,57034051,1991
7,1,53410002,1968
9,5,74312733,2014
2,2,32435446,1975
6,10,44725796,1960
8,2,79846906,1963
4,9,88437587,1999
9,1,40686891,2002
4,8,24120059,2004
1,0,79820709,1967
1,10,95221294,1964
4,5,30724918,1973
8,2,55543293,2023
4,9,34434423,1965
1,5,62672929,1993
9,4,88777685,1962
10,5,98689701,2007
5,0,13869383,2008
5,9,41004758,1986
10,10,80632536,1963
2,8,17731090,1989
4,6,58333943,1980
10,5,55385172,1988
7,4,69300589,1980
8,1,15854036,1973
10,3,38111980,1988
2,8,37385930,1979
2,9,13403175,1964
5,10,58098473,1985
0,3,97423107,1972
8,8,37953717,2024
6,8,98685897,1992
1,6,66344647,2014
9,8,58584808,1965
7,7,14899559,1976
3,7,52626570,1991
10,6,68892262,2022
10,1,42371836,1994
0,1,18057910,2013
3,7,82290710,2023
2,1,23881771,2005
8,7,51660386,2021
8,7,63733708,1964
7,7,81804753,2014
4,6,10100580,1960
7,9,25159864,1970
0,1,33165062,2011
0,3,86583223,1997
7,7,32407280,2018
3,9,86583223,1960
7,10,76841819,1982
4,8,10307600,1992
8,7,58234828,1960
10,3,91819895,1978
9,1,44683779,2013
5,5,20299290,2000
2,3,17539640,2003
2,5,93880123,2006
4,8,58421269,1995
6,4,32254899,1970
4,9,53381603,1968
9,8,15396480,1998
1,6,27900127,1996
6,5,20567315,1964
4,4,26658684,1963
9,5,20371671,1964
3,9,77772760,1973
4,7,10360964,1989
3,9,75928050,1985
2,0,47616596,1984
4,7,92134610,1969
3,8,44924146,1993
8,6,11905128,1975
6,2,88754741,2000
7,9,18871401,1976
3,1,28556040,1992
4,3,39910969,1982
4,0,27305834,1973
6,1,82153986,2020
7,5,29702775,1991
7,5,44137582,1991
0,3,69308705,1961
3,2,52336478,1974
6,0,85601944,2018
8,7,61184743,1987
9,10,19403396,2004
3,7,65510756,2013
3,9,17817963,1962
7,6,51708196,1990
4,4,53470556,1964
4,7,96102538,1994
4,0,45995540,1961
1,4,79416256,1962
3,9,10059600,1975
0,2,20299290,2008
6,9,68381108,1985
5,7,38587529,2004
6,3,22005159,1982
8,9,73021795,1984
4,8,96360383,1963
5,5,24137500,1973
7,7,80801418,2007
3,7,33541222,1978
8,0,88777685,1965
10,8,80986892,1976
1,4,32848734,1993
7,5,95399729,2000
2,1,73559884,1976
0,8,35440356,2014
4,8,19631346,1977
3,3,85520908,1984
7,2,26688293,2014
0,4,15219478,1990
3,10,44660169,1988
9,0,16775085,1972
0,2,22425864,1981
6,4,38111980,1967
6,0,24766002,1983
6,2,49637247,1995
3,8,17313262,1974
9,10,21203851,2009
8,7,10563387,1999
4,2,17750972,1969
8,0,44064057,2003
10,5,90848749,2010
2,10,23441429,1991
8,3,18636574,1979
1,0,77620541,1986
5,4,62430803,1973
4,10,98254056,1968
3,0,21415357,1970
9,6,70587310,1966
0,3,54647966,2010
5,8,14188186,1970
7,4,31566754,2021
7,6,77584573,1994
0,8,96089602,2018
8,4,44438553,2016
7,4,87241610,2012
5,8,21814383,1979
1,6,40672855,2011
5,2,22861347,1993
8,5,27404085,1999
4,1,64746067,2004
10,8,21203851,2024
9,4,87819985,1986
1,1,53254606,1977
5,8,96208002,2002
3,3,59423497,1977
3,0,29074446,1999
5,6,32385164,2024
1,0,25821642,1980
10,2,46809304,1979
10,9,62215289,2022
7,7,71267480,1997
0,5,75140407,2015
10,5,16945661,1979
10,8,45995540,2009
4,2,88428397,2009
5,7,34780459,1988
8,0,57567222,1990
6,6,61690816,2005
8,10,24571576,1962
10,9,19296422,1987
5,0,43600691,1986
5,8,63415926,1966
9,4,60827712,2022
4,2,86790585,1972
10,10,28556040,1972
3,3,99374843,2008
9,3,39013206,2011
8,8,16891699,2010
9,1,17059305,2012
5,9,17762799,1965
1,0,82018591,2000
5,5,83236950,1985
6,10,76632494,2019
1,1,78850102,1971
1,6,70809452,1985
6,8,70637482,2019
0,2,99830330,2001
8,7,74312733,2003
1,6,80295738,2009
3,8,25211433,1998
0,3,75327502,2018
9,10,54864656,2007
4,2,98526863,2019
6,8,35528399,2006
5,4,60051200,1980
10,3,30949204,2003
1,3,29372392,1974
8,4,62623233,2011
4,0,98365659,2011
9,7,69869151,1989
8,8,47327886,2017
9,1,50635246,1968
5,0,97754488,1992
7,5,42535407,2000
2,8,75112752,1979
3,3,12256728,2012
1,3,68076744,1995
0,3,30175592,1978
7,4,28575121,2023
2,8,20828944,2013
10,2,90673234,1965
9,3,38939317,2018
0,7,74391476,1988
2,1,28743603,2005
10,10,19615729,2024
4,0,98893458,2024
2,2,32617563,2005
8,5,54425699,2013
5,2,63604166,1962
10,1,24015678,1968
10,3,49218285,1963
10,7,94470339,1963
9,7,53810579,2019
9,10,59912068,2006
1,7,21760118,2004
0,4,68694799,1980
9,3,55336824,1977
4,2,98022628,1978
0,8,39383811,1974
9,0,26855688,1999
0,1,70250274,1971
7,10,18796110,2024
9,6,74160615,1989
2,4,95171410,1981
9,4,89944338,1962
5,8,59799529,1986
8,1,13374789,2003
6,3,37180652,2009
8,5,28853464,1973
2,1,22301519,1967
6,6,50555320,1979
2,5,32469770,1969
4,7,94055959,1961
9,3,60827712,1971
5,3,15027303,1988
2,4,56682053,2008
0,8,72084783,1986
1,1,27705558,1999
9,5,91052936,2014
4,0,17141208,1982
1,6,65690997,1991
9,8,97131304,2023
9,5,49258202,1969
7,3,13135447,1995
7,10,56599964,1990
2,6,69892822,2017
6,7,65606364,2021
8,5,56303056,1979
9,3,11871760,1972
1,8,64448531,2016
5,6,56336648,1964
3,3,90123405,1964
5,1,84434843,1991
9,1,42378322,2016
9,6,92461257,2013
10,1,78946150,1963
0,9,83079011,1984
4,2,29722129,1981
0,7,72224372,2022
10,8,49231901,2008
4,0,77976395,1966
4,3,87719188,2024
7,10,17953283,2019
5,8,77864273,2002
3,7,14553315,1997
1,7,48174966,2021
4,10,97238093,1982
10,8,49304359,2024
8,10,25981048,1983
3,0,44701984,1994
5,6,89565532,1987
5,9,52331920,1995
6,2,65800368,2010
6,8,70383006,2000
6,1,49640568,2023
7,8,95128540,2001
6,7,40049027,1971
7,7,46489233,1966
7,0,37917858,1988
1,7,54775231,2019
8,1,60827712,2012
1,7,56503777,1968
7,1,63094675,2009
10,10,59820096,1997
7,0,80012544,1962
6,7,94079403,1979
7,0,17219407,1998
1,0,74301529,1998
1,0,99035173,1985
0,10,51956057,1971
8,0,52656442,1989
2,2,60101483,1973
8,1,98751257,2007
7,10,22046354,2013
4,3,97760760,2011
7,9,74200192,1977
4,7,74875510,1970
8,7,67414925,2001
5,10,74935158,1996
1,8,55007365,1967
5,6,18735119,1990
10,4,33577513,1995
6,2,34827049,1980
6,10,97198656,1965
6,1,11603406,1993
3,0,91679488,1978
5,0,92337654,1975
0,9,71152670,2007
10,2,79954419,1992
3,7,61861081,2011
0,1,92163753,1966
5,2,64187211,1991
1,0,16120898,2011
2,6,41765966,1964
1,2,29151473,2017
2,8,38939317,2002
10,4,36520164,1973
0,0,73366669,1960
5,5,89019250,1984
8,4,34780425,1973
10,0,96552641,1983
6,2,39600245,2019
7,9,54933364,1967
2,0,41769367,1980
9,7,14849671,2016
6,4,55369752,1994
5,2,23092847,1993
0,8,98485671,1988
5,1,53562887,1983
3,5,69295573,2022
8,8,89070556,1968
10,4,95055626,1985
2,8,58404916,1984
10,5,57024618,1965
1,8,51614182,2008
5,3,16350738,2011
5,10,49356851,1962
10,0,39973602,1988
1,9,93379242,2002
1,6,64247379,2004
7,4,37878991,1963
2,7,53118877,1967
3,9,65877253,1975
6,10,81293677,1974
2,3,35584986,1979
1,0,91001316,1987
0,0,82718414,1986
0,9,59217021,1975
4,2,61736908,2015
5,3,31346351,2012
1,3,86795782,1988
9,8,33960345,1983
8,4,77319925,1967
4,0,54647966,2000
6,0,74301529,1962
6,9,42840810,1983
5,2,50287433,1999
8,9,48018572,1971
8,6,36077179,2005
6,9,55287781,1960
8,10,56851114,1998
3,8,49241838,2008
1,1,88451828,2011
10,4,11999020,2010
10,8,44047195,1983
5,3,83151976,1962
0,2,57908139,1990
1,7,60562788,1992
9,0,29054176,2003
1,2,87974875,1977
2,3,81475555,1973
7,2,55584158,1980
5,6,91533633,2004
9,1,30782697,1989
2,0,54909556,2018
9,1,61075450,1988
9,10,90626367,2014
10,8,92169271,1997
4,6,96257879,2010
7,2,35227477,2004
2,2,19182201,2001
1,8,80535452,2013
7,5,37655230,2013
9,9,66565411,2003
8,8,72991019,1991
7,1,38481916,1968
10,2,47200581,1975
5,2,24766002,2015
8,0,27288851,1983
3,7,56736736,1968
5,1,96102538,1990
10,4,69757893,1999
9,1,43273910,2015
2,9,84186819,1997
4,1,57240162,1984
1,8,20272470,1975
0,1,50020166,1986
1,4,42387330,2013
10,3,46322633,2003
9,1,92032617,1998
8,10,33472983,1992
4,10,60427425,2004
0,0,75330474,1987
6,8,65996473,2006
4,6,97269915,2015
4,9,15916221,1974
9,9,52380588,1960
3,1,15991209,2024
6,3,56038969,1961
3,9,38895112,1988
0,10,33577513,1965
9,0,60764198,1989
9,1,27562677,2016
7,4,84970422,1974
8,1,61618365,1960
5,5,55527858,2015
0,9,14899559,2018
7,4,56933524,1998
3,8,64418669,2007
1,8,93628581,1994
4,4,11364408,1988
9,9,51884686,2022
5,9,31030062,1992
9,2,73972035,2017
4,4,35237989,2008
5,0,86083503,2016
1,4,33920218,1976
1,9,57247131,1981
6,9,12694386,1999
7,9,20443765,2011
9,10,49752380,1977
6,8,88109150,1988
8,4,17382041,1966
9,4,44187213,1971
10,1,68342985,1998
7,8,80231053,1960
7,2,18724618,2021
7,3,62763656,2009
8,5,72976203,1970
3,9,61735488,1978
3,1,65568842,1994
0,10,53270430,1988
10,3,39600245,1993
5,5,62630856,1977
4,6,17237325,1962
0,3,19114458,1974
2,3,42201401,1969
9,8,17762799,2020
9,10,19677783,2014
10,1,66553763,1965
9,1,49394061,1980
1,7,37166643,1971
5,4,33809016,2016
3,3,15663235,2003
6,0,19296422,1975
1,4,88300482,1971
2,4,80304033,1965
5,7,60974864,2013
0,5,33505559,1977
3,1,63256542,1995
4,0,62755654,1978
10,8,92943229,1987
6,8,56547224,1986
7,0,96017212,1997
0,0,64481195,1966
0,6,86637962,1999
4,9,85235450,1968
3,2,17746073,1993
4,7,78963909,1977
1,4,20175884,1997
6,9,20252399,1967
5,8,81560592,1968
10,7,67173031,2020
7,5,92337654,1978
5,7,53721132,2017
4,0,50743966,2004
3,7,95399729,1983
6,3,59993623,1968
1,2,15232529,1972
8,4,53270430,2008
0,0,25435749,2012
2,7,45240791,1985
1,9,93917032,1976
3,1,32625288,1962
1,6,15209523,1995
5,3,59292863,1988
7,2,13419686,1978
6,2,38569487,1971
0,8,57935249,2001
9,6,55817536,1970
4,5,77716704,2017
3,6,92522993,1993
10,4,28226698,1989
4,9,19772128,1989
5,6,86727904,2023
9,0,16350738,1961
8,2,26751737,1976
1,4,59683785,1971
0,9,81349043,2023
10,1,74480564,2015
1,2,28099274,2008
0,4,92125960,1964
4,9,20600922,2013
6,5,17567513,1993
6,5,69451200,2001
4,4,15299848,2021
9,3,40241467,1973
1,6,75083601,2013
7,10,81148911,1990
8,2,66198663,1975
10,10,95038466,1983
10,8,22023379,1978
9,8,86443775,1961
3,9,79591978,1978
2,0,56547224,1992
1,8,39081316,2023
2,0,63759372,1986
4,6,80219300,1965
1,3,14880138,2022
1,9,60990820,2001
10,10,58490384,1984
6,0,20366058,2007
6,8,51957046,2005
8,10,60963308,1963
9,2,37448349,2005
8,0,12689991,2024
7,9,85612219,1982
9,0,98787221,1966
0,10,52553221,1983
4,4,85612219,1961
4,4,97237802,1960
0,9,81148911,1969
5,0,12694386,1986
0,2,55684197,1962
8,4,96021097,1987
7,8,54094631,1985
7,5,87657984,2009
0,9,31288628,1983
0,9,90563428,2021
4,10,14634376,2010
2,4,22153322,2017
9,8,74619081,2011
3,5,90828250,1981
8,3,30269950,1999
0,10,10100580,1979
10,4,55468576,2008
7,7,36551369,1970
4,8,61736908,1967
6,7,94697785,1965
2,8,38643939,1971
10,8,99558650,1993
5,7,13929443,1970
2,8,52310370,1960
8,7,27830299,1968
3,7,94971189,2011
2,2,63950228,2021
9,10,49403555,1967
8,10,94758782,2010
1,7,94240615,1991
1,4,19370013,2007
8,2,87856928,2001
9,4,22900920,2008
6,1,30175592,1981
2,0,57655906,2012
0,7,24439487,1969
7,3,84249104,1992
10,6,40289821,2016
7,0,43865078,1997
1,8,89565532,1998
7,8,74934292,2015
3,9,64043409,1966
3,3,30202433,1990
4,3,11185232,1962
3,8,55204414,1961
7,7,76093334,1962
1,1,13332650,1986
2,0,15614878,1965
7,5,71312559,1968
7,0,91058525,1991
6,9,11349977,2015
6,4,96636673,2014
1,7,89565532,1979
3,0,22911659,1985
2,3,61238914,1967
3,0,91001316,2001
2,7,54207916,1968
2,9,29742398,2021
2,7,95423894,2013
3,6,80545865,1977
6,3,33020957,2014
7,9,14583331,1985
5,7,84454428,1987
3,1,68433528,1960
4,6,10455032,2007
8,7,57475855,1996
0,1,72703067,1969
4,10,39676090,2017
6,4,39101640,1963
10,7,38730004,1963
7,6,28551698,1991
4,1,56736736,2007
3,2,86912362,1995
4,3,70171432,2018
5,1,38105752,2009
2,6,91014561,1974
4,4,77832164,1991
5,6,57274605,1996
0,7,48461028,1977
1,5,22915155,2012
4,0,55560042,1966
8,0,92710935,2024
9,7,13992450,2022
5,4,58054974,2022
0,7,60238939,1987
9,5,78850102,2006
6,6,98710911,1989
4,3,32802914,1965
3,3,38808371,2009
5,6,74919522,1992
8,2,20443765,1976
1,5,96043860,1984
4,0,23802094,2013
2,8,17872667,2019
10,4,20030242,1985
10,8,43651901,2001
2,6,98751257,1972
10,7,69575630,2023
4,1,85265873,1992
9,5,83899019,1970
5,6,14123965,1997
2,7,67763281,1974
9,6,34674669,1995
4,6,99145407,1999
0,1,25190576,2013
8,10,41443882,1976
5,6,84126334,1977
0,10,23230230,1964
1,7,17813884,1991
4,0,35784153,1996
2,4,93551311,1974
6,1,35883305,1976
6,4,65664270,2004
3,0,27991191,1985
4,4,86802602,1976
9,8,10100580,2023
1,8,57411325,1998
4,9,56736736,1981
9,2,58234828,2006
9,5,20627188,1992
2,4,24709156,1998
2,6,52870230,2003
2,8,12093744,1981
5,0,24709156,1979
0,0,27892284,2022
0,9,47479482,2009
3,2,11473425,2011
8,8,50270810,2021
8,4,17019293,1975
3,5,99157452,1963
1,9,19280183,2001
0,7,30299751,2009
1,4,25883138,1966
1,6,76429192,2021
8,9,19948548,2009
9,1,60750049,1992
1,5,93503369,1962
4,2,84424870,1971
9,9,93503369,1989
1,10,34511363,1991
7,2,22755958,2014
9,4,48397117,2024
8,9,51956057,1985
8,4,64565561,1976
7,4,26908180,1969
6,8,28798038,1989
7,5,10259987,1977
9,7,41466740,2004
3,3,66716415,1989
5,6,30328921,1981
6,9,58429345,1999
10,8,44265963,1973
8,1,54761124,1960
10,1,76617542,1965
6,0,39279722,1999
4,1,51853547,1972
3,0,23802094,1971
9,4,34621955,1976
1,4,68366693,2018
2,0,31660314,1995
10,8,78254361,1978
1,7,65767020,2013
0,9,39827698,1996
10,8,21771390,1989
7,0,78963909,1971
7,7,65319764,2002
5,1,88896135,1996
2,4,92928356,1989
8,2,76651971,2014
9,4,60207827,1987
9,10,74809080,1984
5,10,83335123,2006
9,2,72574497,2021
0,2,77831169,1976
5,9,31662958,2018
0,0,58137643,1973
7,1,73795219,1989
1,7,13041462,2001
5,4,42126572,2022
5,6,71190182,2020
0,3,55028869,2002
10,1,53310959,1979
1,9,57260827,1977
10,4,90404677,1962
7,5,50301277,1997
4,0,15449274,2009
10,10,98177128,1978
3,1,80605161,2001
3,1,14976420,1986
9,7,35126531,1978
4,7,49640568,2011
1,4,53782021,1966
6,3,70353075,1986
2,5,42535407,2021
7,8,72637803,1973
10,8,83087975,1973
6,5,86637962,1985
3,2,84845779,2008
1,2,90837095,2013
5,1,90739312,2007
4,10,77106279,1978
0,8,82531298,2010
0,9,93336799,2012
1,1,31614832,1963
2,0,63155566,1999
10,9,17750972,1988
7,4,75707216,1970
10,5,91741010,1973
3,6,46704957,2015
7,10,43794324,1984
5,7,37461492,1991
9,4,94195943,1962
1,6,58163116,2005
3,9,44701984,1961
4,10,88017998,1987
3,6,65680083,2007
2,2,25894395,1977
8,2,89134807,1986
9,0,67592056,2019
6,1,23602405,2004
7,4,48962988,1965
1,2,61238914,1982
6,10,84062409,1985
4,7,51957046,1996
10,3,18725086,1996
10,4,14674644,1967
5,0,46181391,1984
8,5,43057531,1984
0,0,88507087,2017
8,8,66714817,1970
10,7,34623351,1972
6,2,81111994,2021
4,2,25812309,1993
6,8,25031940,1999
6,5,63869713,2003
5,8,27705558,2001
2,7,53782122,2017
9,4,84562873,1969
8,6,12126730,1989
5,8,15138948,2007
5,1,27817808,2019
10,6,87211102,1975
5,2,71109915,1969
0,0,93132902,1986
9,9,66040439,2019
4,8,32407280,1980
6,2,52543473,1998
4,7,20142010,1996
8,9,96102538,2022
8,10,71622570,1981
3,0,49764143,2004
2,6,27165312,2005
4,8,40543346,1987
4,5,45888716,2001
0,4,73935024,2001
3,0,14899559,2001
2,2,20137477,1991
1,4,32220600,2007
6,0,13429038,1996
6,0,66365664,1979
9,8,71006883,1978
1,4,52439293,1978
2,3,64491880,1960
3,4,98435741,2013
0,4,53880743,2019
6,0,30729037,2017
5,7,13300080,1978
0,1,94685202,2020
0,8,63400645,1980
7,0,50093357,1975
10,3,75327502,1975
5,10,41325739,1993
0,10,18853198,2018
2,9,94812480,2011
3,7,39092993,2015
4,6,23935103,1984
9,9,37725591,2018
7,6,38814397,1969
4,5,79514846,1989
0,0,68399634,1982
10,8,75942445,1992
10,4,91699547,1974
1,10,85658093,2021
10,9,53470556,1981
9,10,82659078,1993
1,7,90039680,2013
6,1,62068640,2001
5,1,11781098,1994
7,7,80649225,1976
10,10,93028372,1991
7,0,90707919,2015
6,3,64653355,2008
8,4,12640736,2006
2,5,20212573,1979
3,4,86795782,2013
7,4,38549850,1998
5,6,31905814,1999
7,9,82277163,2013
7,4,56682053,2007
1,9,46295068,2000
9,7,40831604,1979
3,8,37892790,2014
0,7,70382298,1990
8,2,21058643,2022
10,0,26156942,1971
6,5,89067396,1995
1,1,49910699,2000
10,1,10012214,2017
5,7,18494056,2010
7,7,27725280,1999
6,8,46138474,2015
8,7,61024667,2013
5,2,85574972,1965
0,6,43549884,1984
4,0,28774709,1975
10,8,14583331,1999
7,2,12093744,2008
4,6,50287433,2009
4,3,59919232,1966
7,3,83993428,1979
10,9,28910749,2014
7,5,76414085,1972
6,1,63638828,2019
6,10,80597171,1992
1,8,29627323,2001
9,2,79856526,1970
4,1,13332650,1987
7,5,14475851,1964
3,10,30263987,1989
3,3,26240796,2001
7,4,39774685,1994
3,10,81762140,1967
6,3,51057121,2004
7,2,33960345,2014
8,1,34414345,2011
1,1,56983291,1990
2,7,70199702,1994
0,0,33972462,1973
7,0,47002234,1996
10,1,61598510,1989
3,5,98751257,2013
5,7,54572631,2022
3,8,81854469,1969
7,8,29980858,1967
2,8,22748835,1970
10,10,12485142,1988
10,2,88534946,1986
0,10,51948073,1978
10,3,68404530,1984
10,5,24575856,1985
6,5,43685043,1993
5,10,19117906,2005
5,10,42554691,2019
2,1,89100527,1990
6,0,55499016,2017
8,0,41424891,1973
2,10,76301285,1998
9,4,61535043,1993
6,4,31913264,1970
0,1,36092219,1985
7,9,43719113,2008
1,6,53132150,1999
7,1,63742055,2014
5,8,22911659,2009
6,5,90039680,1994
1,2,35883305,2023
8,0,95035347,2013
2,5,54134868,2010
10,8,83520283,2023
8,0,98710911,2022
10,1,25084243,1964
8,10,59512730,2003
8,8,44257118,1981
4,9,34023571,1992
2,3,79899150,1976
6,8,94480931,1991
4,8,99397711,1963
2,6,10459912,1963
7,5,74793597,2014
7,5,35300300,1999
9,5,63587939,1981
1,9,28469144,2000
6,3,76232699,2000
3,5,59085319,2003
7,0,46900463,1999
1,0,93353219,2009
8,1,49403555,2023
0,10,20413906,1998
7,8,15010094,1990
7,10,38325937,2019
0,3,75580852,2023
2,1,19280183,1992
10,0,90903563,1990
9,10,58457729,2006
8,0,88295967,1975
6,6,12256728,2003
5,8,49316568,2023
10,2,45746757,1996
0,5,69096517,2011
8,3,59260834,1981
10,8,89902282,1971
9,10,64337896,1964
0,4,66666437,1997
2,2,56174780,1965
8,1,50414654,2019
6,1,67967664,2021
6,1,52656442,2013
3,4,78327122,2007
9,6,37579816,1986
4,6,13329516,2009
2,7,71101911,2008
9,2,81167385,1991
7,10,61861081,1997
1,4,38348438,1981
5,6,50411920,2014
0,4,29742398,1984
8,2,34780459,1964
0,1,26269080,1981
8,8,95236253,2009
4,9,37761602,2001
4,8,34651027,1984
9,2,92846800,2024
0,7,23749758,1980
3,5,35175071,2014
7,4,70852691,1980
10,2,53132150,1961
7,0,23462644,2012
3,0,54783898,1991
10,3,10898054,2002
7,0,93503369,1998
1,10,26353640,1998
6,3,58566506,1971
5,1,54572631,2001
4,8,61024667,2020
0,7,57042779,1977
8,9,33186348,1966
10,2,13403175,2005
3,4,15764282,1971
4,1,58152723,1967
3,6,96013580,1995
7,0,21417882,2015
2,1,94022415,1998
6,1,65855601,1991
8,10,76139751,1966
7,0,33933234,2006
8,5,78481305,2002
9,4,42594553,1994
0,7,88022198,1978
5,2,62742248,2024
9,1,36092219,2024
10,6,34135172,2023
4,5,44467704,2006
7,3,22069674,2012
6,4,76947117,2020
2,0,70646648,2021
1,10,43156495,1994
3,0,98523020,1966
4,9,71267480,1988
6,4,92928356,1989
9,3,94004151,2014
10,9,28909432,2014
3,4,91717575,1982
3,1,17428528,1988
0,10,22477918,2024
5,8,45888716,2009
